tailid,address1,address2,address3,address4,postalcode,city,country
27096,Grensen 9 B,,,,0159,OSLO,Norge
38322,Storgata 11,,,,,,
27681,Øvre Slottsg. 7,,,,0157,Oslo,Norge
27612,"Rådhuset, Storgata 68",,,,8480,Andenes,Norge
27641,Rådhusgt. 1-3,,,,0308,Oslo,Norge
21618,Krokatjønnveien 15,,,,5147,Fyllingsdalen,Norge
22256,Peace Palace,Carnegieplein 2,,,B-2517 KJ,"The Hague, Netherlands",
24992,Tollbodallmenningen 1b,Bergen,,,5005,Bergen,Norge
25203,,,,,2720,", 34th Street NW",Norge
25974,E. C. Dahls gt. 2,,,,7004,Trondheim,Norge
26415,Snarøyveien 30,,,,1367,Snarøya,Norge
26540,Ávjovárgeaidnu 50,,,,9730,Karasjok / Kárásjohka,Norge
27822,"Justisdepartementet, Akersg. 42",,,,0180,Oslo,Norge
20752,Gågata 5,,,,2211,Kongsvinger,Norge
21447,"Anders Sandvigs gate 17, Lillehammer",,,,2609,Lillehammer,Norge
21510,Torolv Kveldulvsons gate 27,,,,8800,SANDNESSJØEN,Norge
21746,Dyrmyrgata 12,,,,3611,KONGSBERG,Norge
21957,"Statens hus, Storg. 170 - 172",,,,2626,Lillehammer,Norge
39182,Tingstugu,,,,,,
25883,"53rd floor, Empire Tower",Jalan Tun Razak,,,,,
25885,Rådhusveien 18,,,,9620,Kvalsund,Norge
25886,Grovagjelet 16,,,,5600,Norheimsund,Norge
25887,Nesgata 11,,,,4480,Kvinesdal,Norge
25888,Rådhuset,Rosendalsvegen 10,,,5470,Rosendal,Norge
25889,Kviteseidgata 13,,,,3850,Kviteseid,Norge
25890,Kommunehuset,,,,4180,Kvitsøy,Norge
25891,Bygdeveien 26,,,,9475,Borkenes,Norge
25892,Brynsalèen 6,,,,0667,Oslo,Norge
25894,Tinghuset,Tollbodgata 45,,,4614,Kristiansand S,Norge
25895,Rådhusgata 18,,,,4611,Kristiansand S,Norge
25896,Tollbodgata 45,,,,4605,Kristiansand S,Norge
25897,Langveien 19,,,,6509,Kristiansund N,Norge
25898,Rådhuset,,,,9161,Burfjord,Norge
25899,Amaliegade 39,,,,,,
25900,Øverveien 2,,,,9146,Olderdalen,Norge
26317,"Gulatingsplass 1 (inngang Rådhusgt.),  Bergen",,,,5016,Bergen,Norge
26318,"Vangsveien 73, Hamar",,,,2317,Hamar,Norge
26320,"Storgata 74, Tromsø",,,,9008,Tromsø,Norge
21723,Baglergaten 2,,,,3103,TØNSBERG,Norge
35401,Bergmannsgata 25,,,,7374,Røros,Norge
21726,"Stokkeveien 55, Stokke",,,,3160,STOKKE,Norge
21727,"Rødsgata 42, Tjøme",,,,3145,TJØME,Norge
21730,"Brannvaktsgate 7, Larvik",,,,3255,LARVIK,Norge
22751,Kongens gate 7,,,,6301,Åndalsnes,Norge
22752,Rindalshuset,,,,6657,Rindal,Norge
22753,Nyglå,,,,6085,Larsnes,Norge
22754,Vigdartun,,,,5559,Sveio,Norge
22757,"Rådhuset, Steinshamn",,,,6487,HARØY,Norge
22758,Skodje barneskule,,,,6260,Skodje,Norge
22760,Stordal skule,,,,6250,Stordal,Norge
22761,Storfjord kulturhus,,,,6201,Stranda,Norge
22762,Strømgaten 6,,,,5015,Bergen,Norge
22763,"Sams Senter, 4. etasje",,,,5430,Bremnes,Norge
22764,"Kommunehuset, 3. etasje",,,,5783,Eidfjord,Norge
22768,Fitjar kultur- og idrettsbygg,,,,5418,Fitjar,Norge
22770,"Kommunetunet, Eikelandsosen",,,,5640,Eikelandsosen,Norge
22772,Jondal skule,,,,5629,Jondal,Norge
22774,Bogsnesvegen 3A,,,,5460,Husnes,Norge
22775,Kvernhushaugane 2,,,,5914,Isdalstø,Norge
22777,Havnevegen 29,,,,5906,Frekhaug,Norge
22779,Rådhuset,,,,5751,Odda,Norge
22781,"2. høgda, Lonevåg senter",,,,5293,Lonevåg,Norge
22782,Idrettsvegen 15,,,,5936,Manger,Norge
22783,"Kommunehuset, Tyssevegen 217",,,,5650,Tysse,Norge
22785,"Kulturtorget, Sund senter",,,,5379,Steinsland,Norge
22786,"Kulturhuset, Løhaugen 1",,,,4230,Sand,Norge
22787,Hetlandsgata 11,,,,4340,Bryne,Norge
22789,Siratun,,,,5547,Utsira,Norge
22791,Fylkeshuset,"Agnes Mowinckelsgate 5, 4. etasje",,,5020,Bergen,Norge
22793,"Bekkjarvik Torg, Selbjørn",,,,5393,Storebø,Norge
22795,Kommunehuset,,,,4440,Tonstad,Norge
22798,Bruvegen 1,,,,4701,Vennesla,Norge
22799,"Fleirbrukshuset, Bordalen",,,,4540,Åseral,Norge
22801,"VOKS-senteret, Lossvollen",,,,4389,Vikeså,Norge
22803,Fabrikkgaten 2,,,,4370,Egersund,Norge
22804,"""Det gamle meieriet"", Judaberg",,,,4160,Finnøy,Norge
22806,"Veveriet, Rettedalen 4",,,,4339,Ålgård,Norge
22807,Kirkegata 151,,,,5501,Haugesund,Norge
22809,Dalvegen 21,,,,4351,Nærbø,Norge
22810,Severin Larsens veg 1,,,,4251,Kopervik,Norge
22811,Rådhuset,Solavegen 1,,,4352,Kleppe,Norge
22815,"Kulturhuset Meieriet, Vikevåg",,,,4150,Rennesøy,Norge
22816,Kulturhuset,Mauritz Kartevold Plass,,,4303,Sandnes,Norge
41323,Strandgt. 19,,,,,,
26006,Allehelgens gate 6,,,,5016,Bergen,Norge
26007,Kommunehuset Smia,,,,6763,Hornindal,Norge
26008,Torvgata 2,,,,8001,Bodø,Norge
26011,Prestegårdsalleen 4,,,,3490,Klokkarstua,Norge
26013,Nordnesgaten 50,,,,5005,Bergen,Norge
26014,Parkgata 64,,,,2325,Hamar,Norge
26016,"Justisbygget, Skjervgata 41",,,,8656,Mosjøen,Norge
26017,Lille Grensen 7,,,,0159,Oslo,Norge
43822,Østre Strandgate 12,,,,,,
22875,Ringevja 2,,,,3830,Ulefoss,Norge
22877,Bøgata 69,,,,3800,Bø i Telemark,Norge
22878,Sofiesgate 2,,,,3750,Drangedal,Norge
22879,Samfunnshuset,,,,3870,Fyresdal,Norge
40662,"Kongens gate 60, Trondheim",,,,,,
22881,Nordraaksgate 1,Torvgaten 20,,,3770,Kragerø,Norge
22883,Tveit skule,,,,3855,Treungen,Norge
24595,Vennalivegen 7,,,,7670,Inderøy,Norge
24596,Kommunehuset,,,,4724,Iveland,Norge
24597,"Kirkegata 6, Samfunnshuset",,,,3521,Jevnaker,Norge
24599,Kommunehuset,,,,6843,Skei i Jølster,Norge
24600,Màrkangeaidnu 1,,,,9730,Kárásjohka - Karasjok,Norge
24601,Hansnes,,,,9130,Hansnes,Norge
42124,Ogndalsvegen 2,,,,,,
24603,Kommunehuset,,,,8648,Korgen,Norge
24604,Kommunehuset,,,,3560,Hemsedal,Norge
24606,Sørkedalsveien 150 A,,,,0751,Oslo,Norge
24607,"Kleppetunet, Olav Hålands veg 2",,,,4352,Kleppe,Norge
24608,"Rådhuset, Vikingveien 8",,,,7540,Klæbu,Norge
24624,Nytorget 9,,,,4370,Eigersund,Norge
24631,Øvregata 124 (inngang Djupaskarsveien),,,,5528,Haugesund,Norge
24639,Torget 8,,,,1830,Askim,Norge
24649,Moloveien 20,,,,8003,Bodø,Norge
24661,Otto Sverdrups plass 3,,,,1337,Sandvika,Norge
42262,Skatt: Pasvikveien 2,Politi: Rådhussvingen 1,,,,,
24670,"Helsebygget, Dampsagveien 2 B",,,,2000,Lillestrøm,Norge
24672,Moveien 2,,,,1482,Nittedal,Norge
42722,Førde sentralsjukehus,Prestebøen 8,,,,,
24674,"Rådhuset, Bjørkelangen",,,,1940,Bjørkelangen,Norge
42762,Høgskoleringen 1,,,,,,
24676,Erteløkka 9,,,,1370,Asker,Norge
24682,Løkkeveien 33,,,,9509,Alta,Norge
24687,"Friergangen 4, 5. et.",,,,4836,Arendal,Norge
24688,C.J. Hambros plass 2,,,,0183,Oslo,Norge
24689,C. J. Hambros plass 2,,,,0664,Oslo,Norge
24690,Trondheimsveien 2,,,,0560,Oslo,Norge
24694,Trygve Lies plass 1,"Furuset senter, inngang A",,,0157,Oslo,Norge
24697,Kirkenær,,,,2260,Kirkenær,Norge
24698,Marstrandgata 6,,,,0505,Oslo,Norge
24699,Kommunehuset,,,,5967,Eivindvik,Norge
25643,Arkitekt Eckhoffs gate 1,,,,4001,Stavanger,Norge
25645,Pilestredet 19,,,,0030,Oslo,Norge
25646,Markveien 14,,,,9510,Alta,Norge
25652,Lagårdsveien 6,,,,4001,Stavanger,Norge
25654,Via di San Domenico 1,,,,,,
22184,Granden 23,Sogndal,,,6856,Sogndal,Norge
27151,Bernhard Getz gate 3,,,,0463,Oslo,Norge
20716,Grønland 68,,,,3004,Drammen,Norge
20724,Torget 5,,,,3571,Ål,Norge
20677,Markensgate 35,,,,4612,Kristiansand S,Norge
20680,Klubbgata 5,,,,4013,Stavanger,Norge
20683,Skuldveien 2,,,,5035,Bergen,Norge
20686,Røldalsvegen 2,,,,5750,Odda,Norge
20702,Lotevegen 23,,,,6770,Nordfjordeid,Norge
20633,Carl Johans gate 3,,,,7010,Trondheim,Norge
20650,Jernbanegata 4,,,,8602,Mo i Rana,Norge
20664,Fagernesveien 3,,,,8502,Narvik,Norge
20607,Løkkeveien 43,,,,9510,Alta,Norge
20609,Fitnodatgeaidnu 45,,,,9730,Karasjok,Norge
44022,Storveien 7,,,,2420,Trysil,Norge
27446,Forusbeen 50,,,,4035,Stavanger,Norge
21986,Nedre Slottsgate 25,,,,0157,Oslo,Norge
27482,Rådhuset,,,,7340,Oppdal,Norge
27484,Kommunehuset,,,,7391,Rennebu,Norge
27485,Rådhuset,,,,7100,Rissa,Norge
21160,Sjøgata 4,,,,9615,Hammerfest,Norge
25306,Kirkeveien 17,,,,1860,Trøgstad,Norge
22565,Moltke Moes vei 39,,,,0317,Oslo,Norge
27521,Sjøveien 14,,,,8550,Lødingen,Norge
31059,Kommunehuset,,,,2540,Tolga,Norge
31060,Lenvik lensmannskontor,Hans Karoliusvei 6,,,9380,Gryllefjord,Norge
31061,Hans Karolius vei 6,,,,9304,Vangsvik,Norge
31062,Stakkevollvegen 51,,,,9299,Tromsø,Norge
31063,Brattørkaia 13 b,,,,7004,Tronheim,Norge
40022,Brønnøysund  ,,,,,,
40023,Rådhuset på Leknes,,,,,,
40024,"Torolv Kveldulvsons gate 5, Sandnessjøen",,,,,,
40025,"Gårdsalleen 10A, Sortland",,,,,,
40026,Fiskergata 22 (Råfisklagbygget),Svolvær,,,,,
40027,"Havnegata 6, Rørvik",,,,,,
40028,"Siholmen, Sistranda",,,,,,
40029,"Kvadranten, Fosnavåg",,,,,,
40030,Astrups gate 3,Kristiansund,,,,,
40035,Havnegata 4,Kopervik,,,,,
40036,Østre Strandg. 12 A,Kristiansand S,,,,,
42042,"Fridtjof Nansens plass 4, 2. etasje",,,,,,
42823,Tordenskjolds gate 65 (Fylkeshuset),,,,,,
26022,Kongstun,Røynstrandsvegen 1,,,5736,Granvin,Norge
26024,Arendalsveien 23,,,,4878,Grimstad,Norge
26031,Lange Vijverberg 11,,,,,,
26035,"Rådhuset, Liabøen",,,,6683,Vågland,Norge
26042,"Kommunehuset, Gamlevegen 4",,,,3550,Gol,Norge
26039,Rådhusplassen 1,,,,9600,Hammerfest,Norge
26048,Fjellveien 6,,,,9593,Breivikbotn,Norge
26056,Klubbgata 1,,,,4313,Sandnes,Norge
