"avdeling";"avdeling-tekst";"inntekt-utgift";"tjomr";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"endrgr";"endrgr-tekst";"tekst";"2012";"2013";"2014";"2015"
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;2 330 000;2 330 000;2 330 000;2 330 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N02;Andre kostnadsendringer;Kostnadsøkning VA;-150 000;-150 000;-150 000;-150 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Diverse tekniske endringer;-8 860 000;-8 860 000;-8 860 000;-8 860 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);-18 100 000;-19 600 000;-21 200 000;-22 700 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Henførbare kostnader;-4 300 000;-4 300 000;-4 300 000;-4 300 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - FORNYING DISTRIBUSJONSNETT - (DB);1 000 000;1 000 000;1 000 000;1 000 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Kalkulatoriske kapitalkostnader VA;3 200 000;5 000 000;8 200 000;10 300 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N07B;Nye tiltak forøvrig;Økt aktivitet;8 670 000;8 670 000;8 670 000;8 670 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;85 375 300;85 375 300;85 375 300;85 375 300
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør på selvkostområder;180 000;180 000;180 000;180 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;600 000;600 000;600 000;600 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N02;Andre kostnadsendringer;Kostnadsøkning VA;1 890 000;1 890 000;1 890 000;1 890 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);-13 600 000;-28 600 000;-37 100 000;-37 300 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N07;Nye tiltak - driftskonsekvenser av investeringer;Kalkulatoriske kapitalkostnader VA;10 200 000;46 200 000;67 800 000;70 300 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N07B;Nye tiltak forøvrig;Økt aktivitet;-500 000;-500 000;-500 000;-500 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;220 487 900;220 487 900;220 487 900;220 487 900
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør på selvkostområder;1 420 000;1 420 000;1 420 000;1 420 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;2 000 000;2 000 000;2 000 000;2 000 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N02;Andre kostnadsendringer;Kostnadsøkning VA;-470 000;-470 000;-470 000;-470 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N06;Diverse;Diverse tekniske endringer;9 690 000;9 690 000;9 690 000;9 690 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);-30 300 000;-32 800 000;-34 600 000;-36 400 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N06;Diverse;Henførbare kostnader;-4 250 000;-4 250 000;-4 250 000;-4 250 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - FORNYING AVLØPSNETT - (DB);2 000 000;2 000 000;2 000 000;2 000 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N07;Nye tiltak - driftskonsekvenser av investeringer;Kalkulatoriske kapitalkostnader VA;2 200 000;6 500 000;10 400 000;13 800 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N07B;Nye tiltak forøvrig;Økt aktivitet;2 350 000;2 350 000;2 350 000;2 350 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;8 700 000;8 700 000;8 700 000;8 700 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør på selvkostområder;20 000;20 000;20 000;20 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;100 000;100 000;100 000;100 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N02;Andre kostnadsendringer;Kostnadsøkning VA;-10 000;-10 000;-10 000;-10 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N06;Diverse;Henførbare kostnader;-150 000;-150 000;-150 000;-150 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35510;Renovasjon - transportdel;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;68 589 100;68 589 100;68 589 100;68 589 100
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35510;Renovasjon - transportdel;N06;Diverse;Diverse tekniske endringer;-799 500;-799 500;-799 500;-799 500
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35510;Renovasjon - transportdel;N07;Nye tiltak - driftskonsekvenser av investeringer;Endringer knyttet til ny rentesats kalk.kostn. (nye prosjekter);-10 400;-10 300;-10 300;-10 300
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35710;Renovasjon - behandlingsdel;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;171 825 200;171 825 200;171 825 200;171 825 200
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35710;Renovasjon - behandlingsdel;N06;Diverse;Henførbare kostnader;-3 100 000;-3 100 000;-3 100 000;-3 100 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35720;Etterdrift avfallsdeponier;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;2 801 900;2 801 900;2 801 900;2 801 900
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35720;Etterdrift avfallsdeponier;N06;Diverse;Diverse tekniske endringer;-106 500;-106 500;-106 500;-106 500
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35720;Etterdrift avfallsdeponier;N07;Nye tiltak - driftskonsekvenser av investeringer;Kalkulatoriske kapitalkostnader renovasjon;43 100;43 100;43 100;43 100
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;19;Overføring til/fra bedrifter;32040;Overføring fra BIR (konk.uts.v.);N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;2 167 700;2 167 700;2 167 700;2 167 700
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;19;Overføring til/fra bedrifter;32040;Overføring fra BIR (konk.uts.v.);N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;28 200;28 200;28 200;28 200
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;6 589 600;6 589 600;6 589 600;6 589 600
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør;126 100;126 100;126 100;126 100
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;72 700;72 700;72 700;72 700
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;240 200;240 200;240 200;240 200
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N11;Effektivisering;IKT gevinstrealisering styrt utskrift;-1 900;-1 900;-1 900;-1 900
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;19 311 800;19 311 800;19 311 800;19 311 800
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør;309 400;309 400;309 400;309 400
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;227 400;227 400;227 400;227 400
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;-3 500;-3 500;-3 500;-3 500
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;-131 700;-131 700;-131 700;-131 700
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;19 301 600;19 301 600;19 301 600;19 301 600
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør;442 100;442 100;442 100;442 100
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;1 112 900;1 112 900;1 112 900;1 112 900
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;5 000;5 000;5 000;5 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;-7 100;-7 100;-7 100;-7 100
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;240 200;240 200;240 200;240 200
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;56 768 600;56 768 600;56 768 600;56 768 600
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør;613 400;613 400;613 400;613 400
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;463 800;463 800;463 800;463 800
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;10 000;10 000;10 000;10 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;-5 400;-5 400;-5 400;-5 400
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;-1 704 900;-1 704 900;-1 704 900;-1 704 900
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011 - Byggvedlikehold;86 947 600;86 947 600;86 947 600;86 947 600
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør;1 762 200;1 762 200;1 762 200;1 762 200
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2011;1 403 900;1 403 900;1 403 900;1 403 900
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon;14 200;14 200;14 200;14 200
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Interne korreksjoner;-19 600;-19 600;-19 600;-19 600
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivået - byggvedlikehold;-4 281 400;-4 281 400;-4 281 400;-4 281 400
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19080;Driftstjeneste bygg;N11;Effektivisering;IKT gevinstrealisering styrt utskrift;-300;-300;-300;-300
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;21;Sentrale budsjettposter;87011;Renter m.v.  (utenom firma 90);N06;Diverse;Diverse tekniske endringer;80 000;80 000;80 000;80 000
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;21;Sentrale budsjettposter;87011;Renter m.v.  (utenom firma 90);N06;Diverse;Endret art og tjeneste (flytting mellom tj.omr. 18A og 21);73 800 000;92 900 000;105 900 000;110 500 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;26550;Kommunale utleieboliger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-113 200;-113 200;-113 200;-113 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;26550;Kommunale utleieboliger;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-700;-700;-700;-700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;28310;Bostøtte;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-94 126 483;-94 126 483;-94 126 483;-94 126 483
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;28310;Bostøtte;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-1 223 200;-1 223 200;-1 223 200;-1 223 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;28310;Bostøtte;N07;Nye tiltak - driftskonsekvenser av investeringer;Endring bostøtte grunnet nye boliger;-259 657;-2 977 657;-5 172 657;-5 172 657
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;28320;Boligfinansiering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-38 573 900;-38 573 900;-38 573 900;-38 573 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;28320;Boligfinansiering;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-1 224 200;-1 224 200;-1 224 200;-1 224 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;09;Boligtiltak;28320;Boligfinansiering;N05;Tilpasning til aktivitetsnivået;Interne korreksjoner;-2 002 900;-2 002 900;-2 002 900;-2 002 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;30110;Offentlige planer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-9 617 500;-9 617 500;-9 617 500;-9 617 500
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;30110;Offentlige planer;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-236 500;-236 500;-236 500;-236 500
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;30220;Seksjonering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 721 300;-1 721 300;-1 721 300;-1 721 300
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;30220;Seksjonering;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-55 300;-55 300;-55 300;-55 300
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;31510;Byfornying;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 200 000;-1 200 000;-1 200 000;-1 200 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;36500;Kulturminnevern - flyttet fra 30033;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-2 094 500;-2 094 500;-2 094 500;-2 094 500
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10A;Offentlige planer, byplanlegging og kulturminnevern;36500;Kulturminnevern - flyttet fra 30033;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-16 900;-16 900;-16 900;-16 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30120;Private planer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-17 517 900;-17 517 900;-17 517 900;-17 517 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30120;Private planer;N13;Gebyrendringer innenfor selvkostområdet;Gebyrendring - Private planer;-694 300;-694 300;-694 300;-694 300
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-63 930 100;-63 930 100;-63 930 100;-63 930 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N13;Gebyrendringer innenfor selvkostområdet;Gebyrendring - Bygge- og delesaksbeh. og seksjonering;-1 771 100;-1 771 100;-1 771 100;-1 771 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-10 814 100;-10 814 100;-10 814 100;-10 814 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N13;Gebyrendringer innenfor selvkostområdet;Gebyrendring - Kart- og delingsforretninger;-433 200;-433 200;-433 200;-433 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30320;Oppmålingstjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-10 933 200;-10 933 200;-10 933 200;-10 933 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10B;Private planer og byggesak;30320;Oppmålingstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-261 100;-261 100;-261 100;-261 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;30130;Grøntfaglig planlegging;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 512 200;-1 512 200;-1 512 200;-1 512 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;30130;Grøntfaglig planlegging;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-28 400;-28 400;-28 400;-28 400
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;30130;Grøntfaglig planlegging;N06;Diverse;Interne korreksjoner;1 449 000;1 449 000;1 449 000;1 449 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;32010;Kommunale skoger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-126 800;-126 800;-126 800;-126 800
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;32010;Kommunale skoger;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-2 700;-2 700;-2 700;-2 700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;32910;Landbruk;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-348 900;-348 900;-348 900;-348 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;32910;Landbruk;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-9 400;-9 400;-9 400;-9 400
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-941 100;-941 100;-941 100;-941 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-26 600;-26 600;-26 600;-26 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;33520;Parkdrift;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 674 100;-1 674 100;-1 674 100;-1 674 100
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;33520;Parkdrift;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-21 600;-21 600;-21 600;-21 600
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;33520;Parkdrift;N06;Diverse;Interne korreksjoner;-1 355 000;-1 355 000;-1 355 000;-1 355 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;36010;Fiske, fangst og viltstell;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-170 200;-170 200;-170 200;-170 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;36010;Fiske, fangst og viltstell;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-5 500;-5 500;-5 500;-5 500
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;36030;Naturforvaltning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-250 800;-250 800;-250 800;-250 800
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;36030;Naturforvaltning;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-6 700;-6 700;-6 700;-6 700
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;10C;Naturforvaltning og parkdrift;36030;Naturforvaltning;N06;Diverse;Interne korreksjoner;-94 000;-94 000;-94 000;-94 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;14;Næring;32021;Næringsvirksomhet kommunal utleie lokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 811 500;-1 811 500;-1 811 500;-1 811 500
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;14;Næring;32021;Næringsvirksomhet kommunal utleie lokaler;N12B;Fordelte kostnader mv.;Gjelder ny Mathall på Torget - må ses i sammenheng med sentral avsetning til formålet;-1 531 800;-1 531 800;-1 531 800;-1 531 800
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-7 447 200;-7 447 200;-7 447 200;-7 447 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-93 200;-93 200;-93 200;-93 200
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Henførbare kostnader;15 210 900;15 210 900;15 210 900;15 210 900
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Interne korreksjoner;8 700 000;8 700 000;8 700 000;8 700 000
5;Byrådsavd. for byutvikling, klima og miljø;Inntekt;18A;Vann og avløp;34510;Distribusjon av vann;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-300 200 000;-300 200 000;-300 200 000;-300 200 000
