avdeling;avdeling-tekst;inntekt-utgift;tjomr;tjenesteomraade-tekst;tjeneste;tjeneste-tekst;endrgr;endrgr-tekst;tekst;2013;2014;2015;2016
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;36500;Kulturminnevern - flyttet fra 30033;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 41 200 ; 41 200 ; 41 200 ; 41 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30120;Private planer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 16 886 600 ; 16 886 600 ; 16 886 600 ; 16 886 600 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30120;Private planer;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 604 000 ; 604 000 ; 604 000 ; 604 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30120;Private planer;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 471 200 ; 471 200 ; 471 200 ; 471 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30120;Private planer;N05;Tilpasning til aktivitetsnivået;Tilpasning dagens bemanning; 734 200 ; 734 200 ; 734 200 ; 734 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30120;Private planer;N06;Diverse;Diverse tekniske endringer; 71 000 ; 71 000 ; 71 000 ; 71 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30120;Private planer;N12B;Fordelte kostnader mv.;Fordelte kostnader mv.; 2 423 100 ; 2 423 100 ; 2 423 100 ; 2 423 100 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 62 938 400 ; 62 938 400 ; 62 938 400 ; 62 938 400 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 2 034 200 ; 2 034 200 ; 2 034 200 ; 2 034 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 4 400 ; 4 400 ; 4 400 ; 4 400 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 1 517 800 ; 1 517 800 ; 1 517 800 ; 1 517 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N05;Tilpasning til aktivitetsnivået;Tilpasning dagens bemanning; 5 125 000 ; 5 125 000 ; 5 125 000 ; 5 125 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N05;Tilpasning til aktivitetsnivået;Diverse tilpasning; 232 800 ; 232 800 ; 232 800 ; 232 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N06;Diverse;Diverse tekniske endringer; 212 800 ; 212 800 ; 212 800 ; 212 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Skanning av Byggesaksarkivet; -48 300 ; -48 300 ; -48 300 ; -48 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30210;Bygge- og delesaksbeh. og seksjonering;N12B;Fordelte kostnader mv.;Fordelte kostnader mv.; -4 256 300 ; -4 256 300 ; -4 256 300 ; -4 256 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 10 354 300 ; 10 354 300 ; 10 354 300 ; 10 354 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 339 600 ; 339 600 ; 339 600 ; 339 600 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 264 900 ; 264 900 ; 264 900 ; 264 900 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N05;Tilpasning til aktivitetsnivået;Tilpasning dagens bemanning; 2 418 000 ; 2 418 000 ; 2 418 000 ; 2 418 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N05;Tilpasning til aktivitetsnivået;Diverse tilpasning; -1 661 300 ; -1 661 300 ; -1 661 300 ; -1 661 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N06;Diverse;Diverse tekniske endringer; 90 000 ; -200 000 ; -195 000 ; -187 750 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N07;Nye tiltak - driftskonsekvenser av investeringer;Endring i kalkulatoriske kostnader på selvkostområder; -   ; 250 000 ; 250 000 ; 250 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30310;Kart- og delingsforretninger;N12B;Fordelte kostnader mv.;Fordelte kostnader mv.; 1 006 700 ; 1 006 700 ; 1 006 700 ; 1 006 700 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 27 788 900 ; 27 788 900 ; 27 788 900 ; 27 788 900 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 1 217 400 ; 1 217 400 ; 1 217 400 ; 1 217 400 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 82 100 ; 82 100 ; 82 100 ; 82 100 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Videreføring av tekniske justeringer innenfor egen ramme; -590 100 ; -590 100 ; -590 100 ; -590 100 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning dagens bemanning; -2 054 700 ; -2 054 700 ; -2 054 700 ; -2 054 700 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N06;Diverse;Diverse tekniske endringer; -231 300 ; -231 300 ; -231 300 ; -231 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Landmålingsutstyr II; -   ; 284 700 ; 284 700 ; 284 700 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N12B;Fordelte kostnader mv.;Fordelte kostnader mv.; 321 600 ; 321 600 ; 321 600 ; 321 600 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10B;Private planer og byggesak;30320;Oppmålingstjenester;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden; -   ; -284 700 ; -284 700 ; -284 700 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 2 313 500 ; 2 313 500 ; 2 313 500 ; 2 313 500 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10C;Naturforvaltning og parkdrift;33510;Grønn prosjektering;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Markusplassen; 675 000 ; 675 000 ; 675 000 ; 675 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10C;Naturforvaltning og parkdrift;36010;Fiske, fangst og viltstell;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 92 600 ; 92 600 ; 92 600 ; 92 600 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10C;Naturforvaltning og parkdrift;36010;Fiske, fangst og viltstell;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 1 200 ; 1 200 ; 1 200 ; 1 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10D;Klima og miljø;36020;Klima og miljøtiltak;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 4 543 900 ; 4 543 900 ; 4 543 900 ; 4 543 900 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10D;Klima og miljø;36020;Klima og miljøtiltak;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 115 700 ; 115 700 ; 115 700 ; 115 700 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10D;Klima og miljø;36020;Klima og miljøtiltak;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 30 400 ; 30 400 ; 30 400 ; 30 400 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;10D;Klima og miljø;36020;Klima og miljøtiltak;N06;Diverse;"Nesttun Dagsenter ""Fuglekasseprosjektet"""; 25 000 ; 25 000 ; 25 000 ; 25 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;14;Næring;32021;Næringsvirksomhet kommunal utleie lokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 3 343 300 ; 3 343 300 ; 3 343 300 ; 3 343 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;14;Næring;32021;Næringsvirksomhet kommunal utleie lokaler;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Div. tekniske justeringer; -3 343 300 ; -3 343 300 ; -3 343 300 ; -3 343 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;14;Næring;32021;Næringsvirksomhet kommunal utleie lokaler;N07;Nye tiltak - driftskonsekvenser av investeringer;Teknisk post, må revideres; -100 ; -   ; -   ; -   
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 30 319 800 ; 30 319 800 ; 30 319 800 ; 30 319 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Foreløpig beregnet helårsvirkning av lønnsoppgjør 2012; 1 330 000 ; 1 330 000 ; 1 330 000 ; 1 330 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 96 000 ; 96 000 ; 96 000 ; 96 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N03;Helårsvirkn. av tiltak og justeringer i årets bud.;Fordeling gevinstrealisering ny avtale for data og telefoni (helårseffekt) - jfr. BR121304.; -138 000 ; -138 000 ; -138 000 ; -138 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Diverse tekniske endringer; -80 100 ; -218 200 ; -218 200 ; -218 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Reduserte administrasjonskostnader til finansiering av nytt tilskudd (Nesttun Dagsenter); -25 000 ; -25 000 ; -25 000 ; -25 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 4 103 500 ; 4 103 500 ; 4 103 500 ; 4 103 500 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 53 400 ; 53 400 ; 53 400 ; 53 400 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;17A;Fellestjenester;28530;Div. tilskudd;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 106 300 ; 106 300 ; 106 300 ; 106 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;17A;Fellestjenester;28530;Div. tilskudd;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 1 400 ; 1 400 ; 1 400 ; 1 400 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 86 127 600 ; 86 127 600 ; 86 127 600 ; 86 127 600 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 500 000 ; 500 000 ; 500 000 ; 500 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 50 000 ; 50 000 ; 50 000 ; 50 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N02;Andre kostnadsendringer;Kostnadsendringer VA; 2 980 000 ; 2 980 000 ; 2 980 000 ; 2 980 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N06;Diverse;Div. tekniske justeringer; 700 000 ; 700 000 ; 700 000 ; 700 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N06;Diverse;Diverse tekniske endringer; -100 000 ; -1 200 000 ; -2 300 000 ; -2 300 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Kontrakt BV. Vann-produksjon; 1 000 000 ; 1 000 000 ; 1 000 000 ; 1 000 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34010;Produksjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Endring i kalkulatoriske kostnader på selvkostområder; 700 000 ; 3 700 000 ; 5 500 000 ; 7 000 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 196 289 000 ; 196 289 000 ; 196 289 000 ; 196 289 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 1 100 000 ; 1 100 000 ; 1 100 000 ; 1 100 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 1 710 000 ; 1 710 000 ; 1 710 000 ; 1 710 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N02;Andre kostnadsendringer;Kostnadsendringer VA; 3 000 000 ; 3 000 000 ; 3 000 000 ; 3 000 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N05;Tilpasning til aktivitetsnivået;Budsjett i samsvar med regnskap 2011.; -100 000 ; -100 000 ; -100 000 ; -100 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Div. tekniske justeringer; -700 000 ; -700 000 ; -700 000 ; -700 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N06;Diverse;Diverse tekniske endringer; -1 500 000 ; -3 100 000 ; -4 600 000 ; -4 600 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Kontrakt BV. Vann-distribusjon; 1 000 000 ; 1 000 000 ; 1 000 000 ; 1 000 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N07;Nye tiltak - driftskonsekvenser av investeringer;Endring i kalkulatoriske kostnader på selvkostområder; 1 600 000 ; 4 700 000 ; 7 700 000 ; 10 200 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;34510;Distribusjon av vann;N14;Endring i bruk/avsetning av fondsmidler;Endring i bruk/avsetning av fondsmidler; 7 340 000 ; 6 340 000 ; 5 140 000 ; 3 340 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 84 645 300 ; 84 645 300 ; 84 645 300 ; 84 645 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 600 000 ; 600 000 ; 600 000 ; 600 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 190 000 ; 190 000 ; 190 000 ; 190 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N02;Andre kostnadsendringer;Kostnadsendringer VA; -530 000 ; -530 000 ; -530 000 ; -530 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N06;Diverse;Diverse tekniske endringer; -15 000 000 ; -23 500 000 ; -23 700 000 ; -23 700 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Kontrakt BV. Avløps-rensing; 1 000 000 ; 1 000 000 ; 1 000 000 ; 1 000 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35010;Avløpsrensing;N07;Nye tiltak - driftskonsekvenser av investeringer;Endring i kalkulatoriske kostnader på selvkostområder; 16 800 000 ; 50 400 000 ; 64 400 000 ; 72 400 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 211 127 900 ; 211 127 900 ; 211 127 900 ; 211 127 900 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 800 000 ; 800 000 ; 800 000 ; 800 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 1 480 000 ; 1 480 000 ; 1 480 000 ; 1 480 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N02;Andre kostnadsendringer;Kostnadsendringer VA; -310 000 ; -310 000 ; -310 000 ; -310 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N06;Diverse;Diverse tekniske endringer; -2 500 000 ; -4 300 000 ; -6 100 000 ; -6 100 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N07;Nye tiltak - driftskonsekvenser av investeringer;Driftskonsekvenser - Kontrakt BV. Avløps-transport; 1 000 000 ; 1 000 000 ; 1 000 000 ; 1 000 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N07;Nye tiltak - driftskonsekvenser av investeringer;Endring i kalkulatoriske kostnader på selvkostområder; 3 200 000 ; 7 500 000 ; 11 700 000 ; 14 900 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35310;Avløpsnett / innsamling av avløpsvann;N14;Endring i bruk/avsetning av fondsmidler;Endring i bruk/avsetning av fondsmidler; 8 130 000 ; -8 640 000 ; 260 000 ; 29 460 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 8 660 000 ; 8 660 000 ; 8 660 000 ; 8 660 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 100 000 ; 100 000 ; 100 000 ; 100 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 10 000 ; 10 000 ; 10 000 ; 10 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18A;Vann og avløp;35410;Tømming av slamavskillere;N02;Andre kostnadsendringer;Kostnadsendringer VA; 80 000 ; 80 000 ; 80 000 ; 80 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35510;Renovasjon - transportdel;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 67 779 300 ; 67 779 300 ; 67 779 300 ; 67 779 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35510;Renovasjon - transportdel;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 2 758 900 ; 2 758 900 ; 2 758 900 ; 2 758 900 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35510;Renovasjon - transportdel;N05;Tilpasning til aktivitetsnivået;Økt tjenestekjøp renovasjon; 13 018 000 ; 13 018 000 ; 13 018 000 ; 13 018 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35710;Renovasjon - behandlingsdel;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 168 725 200 ; 168 725 200 ; 168 725 200 ; 168 725 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35710;Renovasjon - behandlingsdel;N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 938 800 ; 938 800 ; 938 800 ; 938 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35710;Renovasjon - behandlingsdel;N05;Tilpasning til aktivitetsnivået;Økt tjenestekjøp renovasjon; 5 248 000 ; 5 248 000 ; 5 248 000 ; 5 248 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;18B;Renovasjon;35720;Etterdrift avfallsdeponier;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 139 800 ; 139 800 ; 139 800 ; 139 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;19;Overføring til/fra bedrifter;32040;Overføring fra BIR (konk.uts.v.);N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 2 026 100 ; 2 026 100 ; 2 026 100 ; 2 026 100 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;19;Overføring til/fra bedrifter;32040;Overføring fra BIR (konk.uts.v.);N01;Generell lønns- og prisstigning og inntektskrav;Priskompensasjon; 26 300 ; 26 300 ; 26 300 ; 26 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 8 320 300 ; 8 320 300 ; 8 320 300 ; 8 320 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19010;Internfordelte tjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivå; -332 200 ; -332 200 ; -332 200 ; -332 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 18 851 300 ; 18 851 300 ; 18 851 300 ; 18 851 300 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N01;Generell lønns- og prisstigning og inntektskrav;Avsetning til neste års lønnsoppgjør; 1 111 200 ; 1 111 200 ; 1 111 200 ; 1 111 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivå; -111 500 ; -111 500 ; -111 500 ; -111 500 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N07;Nye tiltak - driftskonsekvenser av investeringer;Kapitalkostnader - Utskifting stor lastebil 2013 BV v/Parkavd.; -   ; 278 000 ; 278 000 ; 278 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19040;Parkdrift;N15;Nødvendige tiltak i økonomiplanperioden;Foreløpig usaldert i økonomiplanperioden; -   ; -278 000 ; -278 000 ; -278 000 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 22 502 200 ; 22 502 200 ; 22 502 200 ; 22 502 200 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19050;Renholdstjenester;N05;Tilpasning til aktivitetsnivået;Tilpasning til aktivitetsnivå; -736 800 ; -736 800 ; -736 800 ; -736 800 
5;Byrådsavd. for byutvikling, klima og miljø;Utgift;20;Interne tjenester / fordelte kostnader;19060;Håndverkertjenester bygg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2012; 53 840 500 ; 53 840 500 ; 53 840 500 ; 53 840 500 
