vurderingid;navn;url;omraade;nr;krav;poeng;maxscore;kommentar
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;0;5;Kun bokmål, vi fant verken informasjon eller nettskjema på andre språk eller andre målformer.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;1;3;Har sporvalgsløsning på trinn 3, men følger ellers ordinære løsninger. Vi gir poeng for delvis.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Ikke nødvendig med innlogging - ikke relevant.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;5. Tjenesten er enkel å bruke for alle;5.9;Brukeren mister ikke registrerte opplysninger;3;3;Ved klikk på 'Avbryt' gis varsel og bruker mister ikke data.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;5. Tjenesten er enkel å bruke for alle;5.10;All funksjonalitet er enkel å oppdage og å bruke;3;3;Godkjent.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;5. Tjenesten er enkel å bruke for alle;5.11;All funksjonalitet kan betjenes via tastatur;2;4;Testnavigasjon med tab-tast var ikke tilfredsstillende. På steg 1 ble 'neste'-knappen hoppet over og på de andre stegene måtte vi tabbe hele sida for å få tilgang til tilbakeknapp og nesteknapp i skjem. Ingen ekstra markering av fokus. Ikke godkjent.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;6. Det er lett å få hjelp;6.1;Brukerne får hjelp til å unngå og rette opp feil;4;5;Manglende utfylling: Vi fikk varsel - godkjent. Feil ved utfylling av f-nr.: Godt markert feil og forståelig feilmelding, men meldingen for feil i fødselsdato kom ikke ved klikk på neste-knappen.
19125;Opptak og utmelding Musikk- og kulturskole - Oslo kommune;https://kommune24-7.no/03011/$PendingForm;6. Det er lett å få hjelp;6.2;Brukerstøtte er lett tilgjengelig;0;3;Kontaktinfo er for lite tilgjengelig og vi fant ingen funksjonalitet for personlig veiledning. Ved klikk på lenken 'Oslo musikk- og kulturskole' ble vi sendt til forsiden på http://www.oslo.kommune.no/ og ikke til infosiden for musikk på http://www.oslokulturskole.no. Ikke godkjent.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;1. Tjenesten er enkel å finne;1.1;Tjenesten er enkel å finne gjennom søk og navigasjon;3;6;Eksternt søk - søkefrase: 'Musikkskole siljan kommune'. Resultat: Google = Noe blandet resultat, men nr. 2 ogh 3 på trefflisten er godkjent under tvil, Bing: Ikke treff blant de 5 første på trefflisten, Kvasir: Godkjent. Samlet: Godkjent. Internt søk på 'musikkskole': Ikke godkjent, treff som viste til side uten nødvendig innhold. Intern navigasjon: Ikke optimalt, men ved bruk av tjenestemenyen fant vi etterhvert fram.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;1. Tjenesten er enkel å finne;1.2;Tjenesten har et unikt og beskrivende navn;2;2;Overskrifter: Godkjent på nettsted med tjenestebeskrivelsen. Tittel: Godkjent med '<title> Søknad om inntak ved kulturskole - Siljan kommune </title>'.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;1. Tjenesten er enkel å finne;1.3;Dyplenking er mulig;3;3;Har beksrivende adresse, godkjenner litt ekstra infromasjon her, se eks.: http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;2. Tjenesten er troverdig;2.1;Det kommer klart frem hvilken virksomhet som er ansvarlig for tjenesten;2;2;Tjenesten er godt integrert i kommunens hjemmesider.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;2. Tjenesten er troverdig;2.2;Relevant plikt og rettighetsinformasjon er lett tilgjengelig;0;3;Nei, finner ingen lett tilgjengelig informasjon om rettigheter i tilknytning til tjenesten. Ved navigering inn via tjenesteportal (Tjenester A-Å) kommer man til http://www.siljan.kommune.no/Tjenester/Tjenester-a---a/Kulturskole/ som gir rettighetsinformasjon, men denne burde linkes til. Det er ikke naturlig for en bruker å lete etter denne informasjonssida når en side for Kulturskolen (med link til søknad) allerede eksisterer.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;2. Tjenesten er troverdig;2.3;Brukerne får informasjon om saksgang og krav til dokumentasjon;2;4;Fant ingen informasjon om saksgang. Fant ingen informasjon om klagerett. Godkjenner ikke PDF om vedtekter på http://www.kulturskolen.siljan.no/ her. Vurderer her http://www.kulturskolen.siljan.no/ for informasjon om frivillighet og godkjenner under tvil. Første punkt ikke relevant. Side om opptak har veldig lite informasjon om klagemuligheter og saksgang, se: http://www.siljan.kommune.no/Tjenester/Tjenester-a---a/Kulturskole/
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;2. Tjenesten er troverdig;2.4;Brukeren får bekreftelse på innsending av opplysninger;0;2;Ja, men denne innholder ikke nok informasjon. Bare referansenummer som ikke sendes på email. Se eks.: http://imgur.com/XdxLInl (sletteside: http://imgur.com/delete/0O6iWZIXiZMNLRi )
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;2. Tjenesten er troverdig;2.5;Brukeren har mulighet til å gi tilbakemelding;1;3;Har link til facebook i tilknytning til informasjonssider. Fant ingen andre tjenester.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;3. Tjenesten er trygg å bruke;3.1;Tjenesten ivaretar hensyn til personvern;0;2;Har informasjon om personvern inne på elektroniskje skjema som blir presentert etter innsending av skjema. Slik tjenesten er tilbudt blir ikke denne godt nok presentert. Ikke godkjent. Informasjonskapseler: Har varsel om bruk av cookies, men vi fant ingen utdypende informasjon om bruken. Ikke godkjent.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;1;1;Tjenesten bruker ikke innlogging.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;0;4;Nei, se eks.: http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;1;2;Størrelse målt med Yslow: Total Weight - 636K. Ytelse målt med Yslow: Grade B.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;0;4;Nei, side for kulturskole fungerer ikke ved inngang fra mobil. Dvs. Ingen informasjon på mobil.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;2;2;Ja, betalingssatser og informasjonssider ser ut til å være oppdaterte. Vurderer også http://www.kulturskolen.siljan.no/ her.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;0;7;Informasjonsside, http://www.siljan.kommune.no/Dynamisk-meny/Organisasjon/Avdeling-for-opvekst-og-kultur/Kulturskolen1/, har 1 feil. Får ikke testet tjenesteside. CSS: Personvernerklæring er skjult av CSS, bruker altså CSS til mer enn bare design. Semantisk HTML: Nei, vurderer også her http://www.kulturskolen.siljan.no/ som fungerer som informasjonsside. Her er ikke heading-tagger brukt ift. Formålet flere steder. Se eks.: http://www.kulturskolen.siljan.no/index.php?pageID=52&page=andre_tilbud Overskrifter i «Sammendrag» inne i skjemaet er heller ikke riktig kodet. Bruker px for skriftstørrelse i skjema.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;2;2;Tjenesten er ikke tidsstyrt.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;4;4;Ja, god oversikt.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;7;8;Infosiden(tjenestbeskrivelsen) har god tekststruktur, men overskrifter mangler på nettskjemasidene. Feilmeldinger og hjelptekster kunne vært plassert nærmere, men godtatt.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;5;6;Datoformat for startdato er ikke plassert ved feltet og det må trykkes på «hjelp» for å se format som da dukker opp i en sideboks. Dette er ikke godkjent.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;2;4;'Avbryt', 'Neste' og 'Send inn' er tydelig merket, mens 'Forrige' og 'Lagre' med fordel kunne vært bedre markert. Ikke godkjent, 'Avbryt' og 'Lagre' knapper er forvirrende eller overflødige.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.5;Innholdet er uttrykt i et godt språk;5;5;Språk: under tvil da det er lite informasjon tilgjengelig for brukeren. Hjelpetekster godkjent. Frivillighet markert med asterisk. Burde forklare symbolets betydning, men godkjent.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;4;5;Fant ingen informasjon om tjenesten på engelsk. Hele tjenesten er oversatt til engelsk. Har bokmål og nynorsk.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;1;3;Har sporvalgsløsning på trinn 3, men følger ellers ordinære løsninger.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Ikke relevant.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.9;Brukeren mister ikke registrerte opplysninger;3;3;Brukeren mister ikke data forutenom ved lukking av nettleser/tabb.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.10;All funksjonalitet er enkel å oppdage og å bruke;3;3;Godkjent.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;5. Tjenesten er enkel å bruke for alle;5.11;All funksjonalitet kan betjenes via tastatur;1;4;Nei, må gå igjennom alle på ny for å få tilgang til hele skjema. Vanskelighetsgrad så stor at det ikke gis poeng for tilgang. Tjenesten er uten tastaturfeller, så gir poeng her.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;6. Det er lett å få hjelp;6.1;Brukerne får hjelp til å unngå og rette opp feil;4;5;Manglende utfylling: Vi fikk varsel, men ikke intuitivt nok. Godkjent under tvil. Feil ved utfylling av f-nr.: Godt markert feil og forståelig feilmelding, men meldingen kommer ikke før overgang til ny side.
19051;Opptak og utmelding Musikk- og kulturskole - Siljan kommune;http://www.siljan.kommune.no/Selvbetjeningsportalen1/Tjenester/Kultur-og-fritid/Soknad-om-inntak-ved-kulturskole/?eDocumentTemplateId=633d64a2-0699-404b-9d52-998415af1a89;6. Det er lett å få hjelp;6.2;Brukerstøtte er lett tilgjengelig;1;3;Kontaktinfo synlig på informasjonsside, men kunne vært mer synlig i forbindelse med skjema. Godkjent under tvil. Fant ingen funksjonalitet for personlig veiledning.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;1. Tjenesten er enkel å finne;1.1;Tjenesten er enkel å finne gjennom søk og navigasjon;3;6;Eksternt søk - søkefrase: 'Musikkskole Ålesund kommune'. Godkjent resultat for alle tre søkemotorer. Internt søk på 'musikkskole': for svak relevans i trefflisten. Ikke godkjent. Intern navigasjon: Inngangen via tjenestemeny og 'Skole og utdanning' fungerte bra, men inngang via 'Kultur, idrett og fritid' førte ikke fram til riktig side. Konklusjon: poeng for 'delvis'.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;1. Tjenesten er enkel å finne;1.2;Tjenesten har et unikt og beskrivende navn;1;2;Overskrifter: Godkjent på nettsted med 'Musikk- og kulturskole'. På tjenesteportalens startside er overskriften ikke optimal og ikike riktig kodet, men godkjennes under tvil. Tittel: Innholdet i titteltaggen - <title> Elev Påmelding </title> - mangler kommunens navn og temaets navn, ikke godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;1. Tjenesten er enkel å finne;1.3;Dyplenking er mulig;3;3;Ja, dyplenking er mulig og informasjonssidene har beskrivende URLer.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;2. Tjenesten er troverdig;2.1;Det kommer klart frem hvilken virksomhet som er ansvarlig for tjenesten;2;2;'ÅLESUND KULTURSKOLE' er synlig på alle sider. Godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;2. Tjenesten er troverdig;2.2;Relevant plikt og rettighetsinformasjon er lett tilgjengelig;2;3;I steg 4 - 'Godta betingelsene' er det en informasjonstekst som dekker plikt- og rettighetssiden og innholdet er klart og forståelig. Vi fant ingen lenker til relevante lover/forskifter( Paragraf 13-6 i opplæringsloven) og betalingsregulativet er publisert i PDF.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;2. Tjenesten er troverdig;2.3;Brukerne får informasjon om saksgang og krav til dokumentasjon;3;4;Opptak og frivilling bruk av e-skjema: Se - http://www.alesund.kommune.no/sub/kulturskolen/opptak - og tjenesteportalens steg 4. Har også alternativ papirskjema. Vi fant imidlertid ingen informasjon om klagemuligheter ved avslag.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;2. Tjenesten er troverdig;2.4;Brukeren får bekreftelse på innsending av opplysninger;0;2;Ja, det gis kvittering men innholdet tilfredstiller ikke kravene.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;2. Tjenesten er troverdig;2.5;Brukeren har mulighet til å gi tilbakemelding;1;3;Tilbakemelding/Karaktersetting: Fant ingen relevant funksjonalitet verken på nettsidene eller i tjenesteportalen(nettskjema). Sosiale media: Ja, har lenke til Facebookside på informasjonssiden - http://www.alesund.kommune.no/tjenester/kultur-og-fritid/fritid/kultur-og-musikkskole
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;3. Tjenesten er trygg å bruke;3.1;Tjenesten ivaretar hensyn til personvern;0;2;Personvernerklæring: Vi fant ingen slik erklæring finnes på startsiden i tjenesteportalen eller på kulturskolens nettside. Informasjonskapsler: Ingen informasjon - ikke godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;3. Tjenesten er trygg å bruke;3.2;Tjenesten benytter en anerkjent innloggingsløsning;1;1;Ikke nødvendig med innlogging - ikke relevant.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;3. Tjenesten er trygg å bruke;3.3;Sensitiv informasjon er kryptert;3;4;Kryptering: Godkjent. Utvidet validering: mangler, ikke godkjent. Automatisert test: Testresulat fra Qualys SSL Labs: Grad A-, godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;4. Tjenesten virker (fungerer godt);4.2;Tjenesten er optimalisert for god ytelse og rask nedlasting;1;2;Størrelse: 423.5Kb på siden 'Musikk- og kulturskole '. Ikke godkjent. Ytelse - tjenesteportalen(nettskjema): Ikke mulig å kjøre testverktøy. Vi gir imidlertid poeng får å unngå trekk i poeng som ikke kan begrunnes.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;4. Tjenesten virker (fungerer godt);4.3;Tjenesten kan brukes på mobile enheter;0;4;Testet tjenesteportal med nettbrett 8 ' og telefon 4.5 '. Resultat: Vanskelig å komme fra nettside til tjenesteportal(må trykke på engelskspråklig lenke). Selve tjenesteportalen lar seg bruke, men den er ikke tilstrekkelig tilpasset til mobile enheter. Ikke godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;4. Tjenesten virker (fungerer godt);4.4;Funksjonalitet og innhold er oppdatert;1;2;Innhold: Ja, framstår som oppdatert og relevant. Funksjonalitet: Lenken ' Finn meg' på steg 3 virker ikke. Er trolig ment for allerede registrete, men burde da vært gjort usynlig ved førstegangsregistrering. 'Hjelp'-knappen er også forvirrende og ser kun ut til gi noe innhold på trinn 1.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;4. Tjenesten virker (fungerer godt);4.5;Alt innhold er korrekt kodet;0;7;HTML: Verken informasjonssider eller nettskjema validerer. Semantisk HTML: God bruk på infosider, men flere feil, som manglende bruk av 'label', i tjenesteportalen(nettskjema). CSS: unødvendig bruk tabeller til layout i nettskjemaet. Skriftstørrelse: Mangler bruk av relative enheter i nettskjemaet. Ikke godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;4. Tjenesten virker (fungerer godt);4.6;Tidsbegrensning blir varslet for alle brukere;2;2;Tjenesten er ikke tidsstyrt - ikke relevant.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.1;Det er enkelt å orientere seg innenfor tjenesten;3;4;Har steg- og framdiftsinfo, men mangler mulighet for navigasjon i stegoversikten.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.2;Tjenesten fremstår som logisk og ryddig;3;8;Grafiske og funksjonelle elementer: Godkjent. Overskrifter m.m.: Noe uryddig og mangelfull - se f.eks. steg 3 som har overskrift for 'Foresatte 2', men ikke for foresatte 1. Plassering av relaterte elementer: Godkjent. Logikk og ryddighet: Ikke tilfredsstillende. Eksempel: Steg 4 med 'Godta betingelsene' kunne med fordel vært plassert først i nettskjemaet skjema slik at en bruker som ikke vil godta heller ikke trenger å fylle ut alle input-felt får så å svare nei. Det mangler også personvernerklæring i steg 1.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.3;Tjenestens enkeltelementer er konvensjonelt utformet;5;6;Godkjent med unntak av plasseringen av avkryssningsbokser i steg 5.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.4;Det viktigste er fremhevet;4;4;Innsendingsknappen er tydelig og plasseringen er korrekt.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.5;Innholdet er uttrykt i et godt språk;0;5;Obligatoriske felt er ikke forhåndsmarkert. Innholdet i tekstene kunne vært bedre. Det blir brukt en del ord som er ikke følger konvensjonene - f.eks. i steg 1 'reregistreringen', steg 2 og 3 'basisdata'. Hjelptekster: Mangelfull forklaringer på hva som skal skrives i merknadsfelt og i steg 5 er det uklart hva som skal fylles i de to merknadsfeltene. Ikke godkjent. Informasjon om skolekorpset ' Jeg er/vil bli medlem av skolekorpset på (Max 255 karakter)' er inneholder skrivefeil og informasjonen som skal skrives inn i dette feltet er ikke oppgitt.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.6;Innholdet presenteres på flere språk og målformer;0;5;Kun bokmålsversjon av tjenesteportal. Noe engelskspråklig informasjon om kulturskolen på nettstedet se - http://www.alesund.kommune.no/fakta-om-alesund/international-pages/english/culture - men dette er ikke utfyllende nok.Ikke godkjent.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.7;Teknologien brukes for å forenkle oppgaveløsningen;0;3;Noe bruk av sporvalg, men ellers ordinær løsning. Sporvalg bør også omfatte 'Foresatte 2 (Valgfri)' for å få uttelling her.
19092;Opptak og utmelding Musikk- og kulturskole - Ålesund kommune;https://noaalesund.speedadmin.dk/Public/ElevOprettelse.aspx;5. Tjenesten er enkel å bruke for alle;5.8;Tjenesten har forhåndsutfylte felter;3;3;Vurderes som ikke relevant i og med at innlogging ikke er nødvendig.
