crude;date;nok_bbl;usd_bbl;differential_usd_bbl;last_changed
GULLFAKS;31.05.2019;556,24;63,9;0,65;14.08.2019
GULLFAKS;01.06.2019;562,77;64,65;1,4;14.08.2019
GULLFAKS;02.06.2019;562,77;64,65;1,4;14.08.2019
GULLFAKS;03.06.2019;563,06;64,85;1,4;14.08.2019
GULLFAKS;04.06.2019;563,1;64,95;1,4;14.08.2019
GULLFAKS;05.06.2019;563,19;65;1,4;14.08.2019
GULLFAKS;06.06.2019;563,22;65,05;1,4;14.08.2019
GULLFAKS;07.06.2019;561,42;64,8;1,4;14.08.2019
GULLFAKS;08.06.2019;561,42;64,8;1,4;14.08.2019
GULLFAKS;09.06.2019;561,42;64,8;1,4;14.08.2019
GULLFAKS;10.06.2019;557,96;64,4;1,4;14.08.2019
GULLFAKS;11.06.2019;557,21;64,15;1,4;14.08.2019
GULLFAKS;12.06.2019;558,79;64,2;1,4;14.08.2019
GULLFAKS;13.06.2019;561,34;64,65;1,4;14.08.2019
GULLFAKS;14.06.2019;564,6;65,2;1,4;14.08.2019
GULLFAKS;15.06.2019;564,6;65,2;1,4;14.08.2019
GULLFAKS;16.06.2019;564,6;65,2;1,4;14.08.2019
GULLFAKS;17.06.2019;565,83;65,7;1,4;14.08.2019
GULLFAKS;18.06.2019;567,86;66,3;1,4;14.08.2019
GULLFAKS;19.06.2019;571,83;67,1;1,4;14.08.2019
GULLFAKS;20.06.2019;573,52;67,35;1,4;14.08.2019
GULLFAKS;21.06.2019;572,97;67,35;1,4;14.08.2019
GULLFAKS;22.06.2019;572,97;67,35;1,4;14.08.2019
GULLFAKS;23.06.2019;572,97;67,35;1,4;14.08.2019
GULLFAKS;24.06.2019;573,66;67,35;1,4;14.08.2019
GULLFAKS;25.06.2019;568,83;66,7;1,4;14.08.2019
GULLFAKS;26.06.2019;563,82;66,05;1,4;14.08.2019
GULLFAKS;27.06.2019;559,72;65,55;1,4;14.08.2019
GULLFAKS;28.06.2019;557,21;65,2;1,4;14.08.2019
GULLFAKS;29.06.2019;557,21;65,2;1,4;14.08.2019
GULLFAKS;30.06.2019;557,21;65,2;1,4;14.08.2019
GULLFAKS;01.07.2019;552,96;64,55;0,7;15.11.2019
GULLFAKS;02.07.2019;556,79;64,85;0,7;15.11.2019
GULLFAKS;03.07.2019;563,5;65,5;0,7;15.11.2019
GULLFAKS;04.07.2019;570,01;66,25;0,7;15.11.2019
GULLFAKS;05.07.2019;574,67;66,8;0,7;15.11.2019
GULLFAKS;06.07.2019;574,67;66,8;0,7;15.11.2019
GULLFAKS;07.07.2019;574,67;66,8;0,7;15.11.2019
GULLFAKS;08.07.2019;576,39;67,15;0,7;15.11.2019
GULLFAKS;09.07.2019;577,94;67,5;0,7;15.11.2019
GULLFAKS;10.07.2019;572,44;66,95;0,7;15.11.2019
GULLFAKS;11.07.2019;562,15;65,65;0,7;15.11.2019
GULLFAKS;12.07.2019;552,49;64,5;0,7;15.11.2019
GULLFAKS;13.07.2019;552,49;64,5;0,7;15.11.2019
GULLFAKS;14.07.2019;552,49;64,5;0,7;15.11.2019
GULLFAKS;15.07.2019;546,21;63,7;0,7;15.11.2019
GULLFAKS;16.07.2019;542,12;63,05;0,7;15.11.2019
GULLFAKS;17.07.2019;543;63,05;0,7;15.11.2019
GULLFAKS;18.07.2019;547,43;63,5;0,7;15.11.2019
GULLFAKS;19.07.2019;550,9;63,7;0,7;15.11.2019
GULLFAKS;20.07.2019;550,9;63,7;0,7;15.11.2019
GULLFAKS;21.07.2019;550,9;63,7;0,7;15.11.2019
GULLFAKS;22.07.2019;552,17;63,65;0,7;15.11.2019
GULLFAKS;23.07.2019;553,86;63,75;0,7;15.11.2019
GULLFAKS;24.07.2019;555,38;63,75;0,7;15.11.2019
GULLFAKS;25.07.2019;556,79;63,55;0,7;15.11.2019
GULLFAKS;26.07.2019;557,85;63,35;0,7;15.11.2019
GULLFAKS;27.07.2019;557,85;63,35;0,7;15.11.2019
GULLFAKS;28.07.2019;557,85;63,35;0,7;15.11.2019
GULLFAKS;29.07.2019;555,08;62,75;0,7;15.11.2019
GULLFAKS;30.07.2019;549,65;61,9;0,7;15.11.2019
GULLFAKS;31.07.2019;535,98;60,15;0,7;15.11.2019
GULLFAKS;01.08.2019;523,32;58,65;0,4;15.11.2019
GULLFAKS;02.08.2019;516,72;57,95;0,4;15.11.2019
GULLFAKS;03.08.2019;516,72;57,95;0,4;15.11.2019
GULLFAKS;04.08.2019;516,72;57,95;0,4;15.11.2019
GULLFAKS;05.08.2019;513,33;57,55;0,4;15.11.2019
GULLFAKS;06.08.2019;515,79;57,8;0,4;15.11.2019
GULLFAKS;07.08.2019;520,91;58,35;0,4;15.11.2019
GULLFAKS;08.08.2019;523,51;58,6;0,4;15.11.2019
GULLFAKS;09.08.2019;525,62;58,7;0,4;15.11.2019
GULLFAKS;10.08.2019;525,62;58,7;0,4;15.11.2019
GULLFAKS;11.08.2019;525,62;58,7;0,4;15.11.2019
GULLFAKS;12.08.2019;529,25;59,05;0,4;15.11.2019
GULLFAKS;13.08.2019;528,37;58,85;0,4;15.11.2019
GULLFAKS;14.08.2019;533,29;59,4;0,4;15.11.2019
GULLFAKS;15.08.2019;536,27;59,75;0,4;15.11.2019
GULLFAKS;16.08.2019;537,66;59,9;0,4;15.11.2019
GULLFAKS;17.08.2019;537,66;59,9;0,4;15.11.2019
GULLFAKS;18.08.2019;537,66;59,9;0,4;15.11.2019
GULLFAKS;19.08.2019;536,42;59,75;0,4;15.11.2019
GULLFAKS;20.08.2019;538,24;59,95;0,4;15.11.2019
GULLFAKS;21.08.2019;539,36;59,95;0,4;15.11.2019
GULLFAKS;22.08.2019;539,63;59,85;0,4;15.11.2019
GULLFAKS;23.08.2019;540,31;59,8;0,4;15.11.2019
GULLFAKS;24.08.2019;540,31;59,8;0,4;15.11.2019
GULLFAKS;25.08.2019;540,31;59,8;0,4;15.11.2019
GULLFAKS;26.08.2019;541,67;59,8;0,4;15.11.2019
GULLFAKS;27.08.2019;543,15;59,75;0,4;15.11.2019
GULLFAKS;28.08.2019;543,95;59,8;0,4;15.11.2019
GULLFAKS;29.08.2019;547,05;60,25;0,4;15.11.2019
GULLFAKS;30.08.2019;549,51;60,65;0,4;15.11.2019
GULLFAKS;31.08.2019;549,51;60,65;0,4;15.11.2019
GULLFAKS;01.09.2019;549,96;60,7;0,45;15.11.2019
GULLFAKS;02.09.2019;557,55;61,75;0,45;15.11.2019
GULLFAKS;03.09.2019;567;63,05;0,45;15.11.2019
GULLFAKS;04.09.2019;570,39;63,55;0,45;15.11.2019
GULLFAKS;05.09.2019;567,32;63,2;0,45;15.11.2019
GULLFAKS;06.09.2019;566,15;63,15;0,45;15.11.2019
GULLFAKS;07.09.2019;566,15;63,15;0,45;15.11.2019
GULLFAKS;08.09.2019;566,15;63,15;0,45;15.11.2019
GULLFAKS;09.09.2019;574,23;64;0,45;15.11.2019
GULLFAKS;10.09.2019;575,69;64,2;0,45;15.11.2019
GULLFAKS;11.09.2019;577,59;64,45;0,45;15.11.2019
GULLFAKS;12.09.2019;583,64;65,2;0,45;15.11.2019
GULLFAKS;13.09.2019;590,87;65,9;0,45;15.11.2019
GULLFAKS;14.09.2019;590,87;65,9;0,45;15.11.2019
GULLFAKS;15.09.2019;590,87;65,9;0,45;15.11.2019
GULLFAKS;16.09.2019;584,99;65,1;0,45;15.11.2019
GULLFAKS;17.09.2019;583,14;64,8;0,45;15.11.2019
GULLFAKS;18.09.2019;580,76;64,4;0,45;15.11.2019
GULLFAKS;19.09.2019;578,43;63,95;0,45;15.11.2019
GULLFAKS;20.09.2019;575,05;63,5;0,45;15.11.2019
GULLFAKS;21.09.2019;575,05;63,5;0,45;15.11.2019
GULLFAKS;22.09.2019;575,05;63,5;0,45;15.11.2019
GULLFAKS;23.09.2019;569,28;62,85;0,45;15.11.2019
GULLFAKS;24.09.2019;563,38;62,05;0,45;15.11.2019
GULLFAKS;25.09.2019;556,93;61,2;0,45;15.11.2019
GULLFAKS;26.09.2019;549,64;60,3;0,45;15.11.2019
GULLFAKS;27.09.2019;543,2;59,55;0,45;15.11.2019
GULLFAKS;28.09.2019;543,2;59,55;0,45;15.11.2019
GULLFAKS;29.09.2019;543,2;59,55;0,45;15.11.2019
GULLFAKS;30.09.2019;542,36;59,4;0,45;15.11.2019
GULLFAKS;01.10.2019;547,58;59,95;1,3;16.03.2020
GULLFAKS;02.10.2019;550,41;60,25;1,3;16.03.2020
GULLFAKS;03.10.2019;552,77;60,55;1,3;16.03.2020
GULLFAKS;04.10.2019;556,28;60,95;1,3;16.03.2020
GULLFAKS;05.10.2019;556,28;60,95;1,3;16.03.2020
GULLFAKS;06.10.2019;556,28;60,95;1,3;16.03.2020
GULLFAKS;07.10.2019;554,16;60,75;1,3;16.03.2020
GULLFAKS;08.10.2019;555,99;60,95;1,3;16.03.2020
GULLFAKS;09.10.2019;556,13;60,9;1,3;16.03.2020
GULLFAKS;10.10.2019;556,36;60,85;1,3;16.03.2020
GULLFAKS;11.10.2019;555,52;60,65;1,3;16.03.2020
GULLFAKS;12.10.2019;555,52;60,65;1,3;16.03.2020
GULLFAKS;13.10.2019;555,52;60,65;1,3;16.03.2020
GULLFAKS;14.10.2019;554,94;60,6;1,3;16.03.2020
GULLFAKS;15.10.2019;556,83;60,8;1,3;16.03.2020
GULLFAKS;16.10.2019;557,55;60,95;1,3;16.03.2020
GULLFAKS;17.10.2019;561,81;61,5;1,3;16.03.2020
GULLFAKS;18.10.2019;565,48;61,9;1,3;16.03.2020
GULLFAKS;19.10.2019;565,48;61,9;1,3;16.03.2020
GULLFAKS;20.10.2019;565,48;61,9;1,3;16.03.2020
GULLFAKS;21.10.2019;570,08;62,25;1,3;16.03.2020
GULLFAKS;22.10.2019;572,84;62,4;1,3;16.03.2020
GULLFAKS;23.10.2019;573,36;62,35;1,3;16.03.2020
GULLFAKS;24.10.2019;569,77;61,85;1,3;16.03.2020
GULLFAKS;25.10.2019;566,43;61,55;1,3;16.03.2020
GULLFAKS;26.10.2019;566,43;61,55;1,3;16.03.2020
GULLFAKS;27.10.2019;566,43;61,55;1,3;16.03.2020
GULLFAKS;28.10.2019;568,91;61,95;1,3;16.03.2020
GULLFAKS;29.10.2019;570,14;62,25;1,3;16.03.2020
GULLFAKS;30.10.2019;572,58;62,65;1,3;16.03.2020
GULLFAKS;31.10.2019;577,73;63,35;1,3;16.03.2020
GULLFAKS;01.11.2019;584,82;64,1;1,8;16.03.2020
GULLFAKS;02.11.2019;584,82;64,1;1,8;16.03.2020
GULLFAKS;03.11.2019;584,82;64,1;1,8;16.03.2020
GULLFAKS;04.11.2019;584,72;64,05;1,8;16.03.2020
GULLFAKS;05.11.2019;584,42;64;1,8;16.03.2020
GULLFAKS;06.11.2019;585,46;64;1,8;16.03.2020
GULLFAKS;07.11.2019;586,87;64;1,8;16.03.2020
GULLFAKS;08.11.2019;588,98;64,3;1,8;16.03.2020
GULLFAKS;09.11.2019;588,98;64,3;1,8;16.03.2020
GULLFAKS;10.11.2019;588,98;64,3;1,8;16.03.2020
GULLFAKS;11.11.2019;588,71;64,3;1,8;16.03.2020
GULLFAKS;12.11.2019;587,66;64,25;1,8;16.03.2020
GULLFAKS;13.11.2019;589,45;64,5;1,8;16.03.2020
GULLFAKS;14.11.2019;591,88;64,9;1,8;16.03.2020
GULLFAKS;15.11.2019;594,77;65,15;1,8;16.03.2020
GULLFAKS;16.11.2019;594,77;65,15;1,8;16.03.2020
GULLFAKS;17.11.2019;594,77;65,15;1,8;16.03.2020
GULLFAKS;18.11.2019;599,7;65,6;1,8;16.03.2020
GULLFAKS;19.11.2019;605,95;66,2;1,8;16.03.2020
GULLFAKS;20.11.2019;608,27;66,45;1,8;16.03.2020
GULLFAKS;21.11.2019;610,26;66,55;1,8;16.03.2020
GULLFAKS;22.11.2019;608,31;66,25;1,8;16.03.2020
GULLFAKS;23.11.2019;608,31;66,25;1,8;16.03.2020
GULLFAKS;24.11.2019;608,31;66,25;1,8;16.03.2020
GULLFAKS;25.11.2019;606,65;66,05;1,8;16.03.2020
GULLFAKS;26.11.2019;604,17;65,75;1,8;16.03.2020
GULLFAKS;27.11.2019;604,68;65,8;1,8;16.03.2020
GULLFAKS;28.11.2019;607,04;66,1;1,8;16.03.2020
GULLFAKS;29.11.2019;612,91;66,85;1,8;16.03.2020
GULLFAKS;30.11.2019;612,91;66,85;1,8;16.03.2020
GULLFAKS;01.12.2019;620,25;67,65;2,6;16.03.2020
GULLFAKS;02.12.2019;625,48;68,3;2,6;16.03.2020
GULLFAKS;03.12.2019;631,55;68,95;2,6;16.03.2020
GULLFAKS;04.12.2019;631,79;69;2,6;16.03.2020
GULLFAKS;05.12.2019;632,35;69,15;2,6;16.03.2020
GULLFAKS;06.12.2019;632,06;69,3;2,6;16.03.2020
GULLFAKS;07.12.2019;632,06;69,3;2,6;16.03.2020
GULLFAKS;08.12.2019;632,06;69,3;2,6;16.03.2020
GULLFAKS;09.12.2019;631,89;69,5;2,6;16.03.2020
GULLFAKS;10.12.2019;632,62;69,85;2,6;16.03.2020
GULLFAKS;11.12.2019;636,59;70,5;2,6;16.03.2020
GULLFAKS;12.12.2019;637,54;70,8;2,6;16.03.2020
GULLFAKS;13.12.2019;636,49;70,75;2,6;16.03.2020
GULLFAKS;14.12.2019;636,49;70,75;2,6;16.03.2020
GULLFAKS;15.12.2019;636,49;70,75;2,6;16.03.2020
GULLFAKS;16.12.2019;635,84;70,75;2,6;16.03.2020
GULLFAKS;17.12.2019;633,76;70,8;2,6;16.03.2020
GULLFAKS;18.12.2019;631,85;70,95;2,6;16.03.2020
GULLFAKS;19.12.2019;629,08;70,95;2,6;16.03.2020
GULLFAKS;20.12.2019;625,33;70,8;2,6;16.03.2020
GULLFAKS;21.12.2019;625,33;70,8;2,6;16.03.2020
GULLFAKS;22.12.2019;625,33;70,8;2,6;16.03.2020
GULLFAKS;23.12.2019;620,39;70,45;2,6;16.03.2020
GULLFAKS;24.12.2019;619,95;70,4;2,6;16.03.2020
GULLFAKS;25.12.2019;619,95;70,4;2,6;16.03.2020
GULLFAKS;26.12.2019;619,95;70,4;2,6;16.03.2020
GULLFAKS;27.12.2019;620,26;70,5;2,6;16.03.2020
GULLFAKS;28.12.2019;620,26;70,5;2,6;16.03.2020
GULLFAKS;29.12.2019;620,26;70,5;2,6;16.03.2020
GULLFAKS;30.12.2019;621,44;70,6;2,6;16.03.2020
GULLFAKS;31.12.2019;623,92;70,75;2,6;16.03.2020
HEIDRUN;01.01.2019;472,93;54,75;-0,55;24.04.2019
HEIDRUN;02.01.2019;480,96;55,9;-0,55;24.04.2019
HEIDRUN;03.01.2019;490,2;57,35;-0,55;24.04.2019
HEIDRUN;04.01.2019;494,83;58,15;-0,55;24.04.2019
HEIDRUN;05.01.2019;494,83;58,15;-0,55;24.04.2019
HEIDRUN;06.01.2019;494,83;58,15;-0,55;24.04.2019
HEIDRUN;07.01.2019;497,89;58,55;-0,55;24.04.2019
HEIDRUN;08.01.2019;500,87;58,9;-0,55;24.04.2019
HEIDRUN;09.01.2019;501,98;59;-0,55;24.04.2019
HEIDRUN;10.01.2019;502,01;58,85;-0,55;24.04.2019
HEIDRUN;11.01.2019;507,05;59,35;-0,55;24.04.2019
HEIDRUN;12.01.2019;507,05;59,35;-0,55;24.04.2019
HEIDRUN;13.01.2019;507,05;59,35;-0,55;24.04.2019
HEIDRUN;14.01.2019;513,1;60;-0,55;24.04.2019
HEIDRUN;15.01.2019;517,6;60,45;-0,55;24.04.2019
HEIDRUN;16.01.2019;520,16;60,7;-0,55;24.04.2019
HEIDRUN;17.01.2019;522,48;60,95;-0,55;24.04.2019
HEIDRUN;18.01.2019;521,95;60,85;-0,55;24.04.2019
HEIDRUN;19.01.2019;521,95;60,85;-0,55;24.04.2019
HEIDRUN;20.01.2019;521,95;60,85;-0,55;24.04.2019
HEIDRUN;21.01.2019;516,6;60,3;-0,55;24.04.2019
HEIDRUN;22.01.2019;516,21;60,4;-0,55;24.04.2019
HEIDRUN;23.01.2019;517,12;60,65;-0,55;24.04.2019
HEIDRUN;24.01.2019;517,22;60,9;-0,55;24.04.2019
HEIDRUN;25.01.2019;516,55;61;-0,55;24.04.2019
HEIDRUN;26.01.2019;516,55;61;-0,55;24.04.2019
HEIDRUN;27.01.2019;516,55;61;-0,55;24.04.2019
HEIDRUN;28.01.2019;520,65;61,55;-0,55;24.04.2019
HEIDRUN;29.01.2019;520,78;61,6;-0,55;24.04.2019
HEIDRUN;30.01.2019;521,09;61,6;-0,55;24.04.2019
HEIDRUN;31.01.2019;520,95;61,35;-0,55;24.04.2019
HEIDRUN;01.02.2019;521,05;61,1;-0,75;24.04.2019
HEIDRUN;02.02.2019;521,05;61,1;-0,75;24.04.2019
HEIDRUN;03.02.2019;521,05;61,1;-0,75;24.04.2019
HEIDRUN;04.02.2019;521,84;60,9;-0,75;24.04.2019
HEIDRUN;05.02.2019;525,55;61,05;-0,75;24.04.2019
HEIDRUN;06.02.2019;529,27;61,3;-0,75;24.04.2019
HEIDRUN;07.02.2019;535,54;61,9;-0,75;24.04.2019
HEIDRUN;08.02.2019;542,85;62,65;-0,75;24.04.2019
HEIDRUN;09.02.2019;542,85;62,65;-0,75;24.04.2019
HEIDRUN;10.02.2019;542,85;62,65;-0,75;24.04.2019
HEIDRUN;11.02.2019;551;63,7;-0,75;24.04.2019
HEIDRUN;12.02.2019;556,08;64,35;-0,75;24.04.2019
HEIDRUN;13.02.2019;561,45;65,05;-0,75;24.04.2019
HEIDRUN;14.02.2019;566,02;65,65;-0,75;24.04.2019
HEIDRUN;15.02.2019;567,46;65,9;-0,75;24.04.2019
HEIDRUN;16.02.2019;567,46;65,9;-0,75;24.04.2019
HEIDRUN;17.02.2019;567,46;65,9;-0,75;24.04.2019
HEIDRUN;18.02.2019;563,45;65,45;-0,75;24.04.2019
HEIDRUN;19.02.2019;560,51;65,15;-0,75;24.04.2019
HEIDRUN;20.02.2019;557,26;64,85;-0,75;24.04.2019
HEIDRUN;21.02.2019;552,61;64,45;-0,75;24.04.2019
HEIDRUN;22.02.2019;546,48;63,85;-0,75;24.04.2019
HEIDRUN;23.02.2019;546,48;63,85;-0,75;24.04.2019
HEIDRUN;24.02.2019;546,48;63,85;-0,75;24.04.2019
HEIDRUN;25.02.2019;547,1;63,9;-0,75;24.04.2019
HEIDRUN;26.02.2019;547,74;63,9;-0,75;24.04.2019
HEIDRUN;27.02.2019;547,85;63,7;-0,75;24.04.2019
HEIDRUN;28.02.2019;549,05;63,6;-0,75;24.04.2019
HEIDRUN;01.03.2019;560,09;64,5;0,2;24.04.2019
HEIDRUN;02.03.2019;560,09;64,5;0,2;24.04.2019
HEIDRUN;03.03.2019;560,09;64,5;0,2;24.04.2019
HEIDRUN;04.03.2019;561,95;64,6;0,2;24.04.2019
HEIDRUN;05.03.2019;563,9;64,85;0,2;24.04.2019
HEIDRUN;06.03.2019;566,05;65,2;0,2;24.04.2019
HEIDRUN;07.03.2019;568,03;65,55;0,2;24.04.2019
HEIDRUN;08.03.2019;569,74;66,1;0,2;24.04.2019
HEIDRUN;09.03.2019;569,74;66,1;0,2;24.04.2019
HEIDRUN;10.03.2019;569,74;66,1;0,2;24.04.2019
HEIDRUN;11.03.2019;570,12;66,4;0,2;24.04.2019
HEIDRUN;12.03.2019;571,98;66,8;0,2;24.04.2019
HEIDRUN;13.03.2019;574,49;67,2;0,2;24.04.2019
HEIDRUN;14.03.2019;575,38;67,55;0,2;24.04.2019
HEIDRUN;15.03.2019;575,32;67,6;0,2;24.04.2019
HEIDRUN;16.03.2019;575,32;67,6;0,2;24.04.2019
HEIDRUN;17.03.2019;575,32;67,6;0,2;24.04.2019
HEIDRUN;18.03.2019;575,42;67,6;0,2;24.04.2019
HEIDRUN;19.03.2019;576,53;67,7;0,2;24.04.2019
HEIDRUN;20.03.2019;576,25;67,55;0,2;24.04.2019
HEIDRUN;21.03.2019;576,84;67,25;0,2;24.04.2019
HEIDRUN;22.03.2019;580,74;67,6;0,2;24.04.2019
HEIDRUN;23.03.2019;580,74;67,6;0,2;24.04.2019
HEIDRUN;24.03.2019;580,74;67,6;0,2;24.04.2019
HEIDRUN;25.03.2019;584,83;68;0,2;24.04.2019
HEIDRUN;26.03.2019;589,29;68,4;0,2;24.04.2019
HEIDRUN;27.03.2019;591,16;68,7;0,2;24.04.2019
HEIDRUN;28.03.2019;595,42;69,35;0,2;24.04.2019
HEIDRUN;29.03.2019;598,9;69,75;0,2;24.04.2019
HEIDRUN;30.03.2019;598,9;69,75;0,2;24.04.2019
HEIDRUN;31.03.2019;598,9;69,75;0,2;24.04.2019
HEIDRUN;01.04.2019;609;70,95;0,95;14.08.2019
HEIDRUN;02.04.2019;609,56;71,15;0,95;14.08.2019
HEIDRUN;03.04.2019;613,04;71,65;0,95;14.08.2019
HEIDRUN;04.04.2019;614,15;71,9;0,95;14.08.2019
HEIDRUN;05.04.2019;614,99;72,2;0,95;14.08.2019
HEIDRUN;06.04.2019;614,99;72,2;0,95;14.08.2019
HEIDRUN;07.04.2019;614,99;72,2;0,95;14.08.2019
HEIDRUN;08.04.2019;613,47;72,15;0,95;14.08.2019
HEIDRUN;09.04.2019;613,18;72,2;0,95;14.08.2019
HEIDRUN;10.04.2019;611,94;72,1;0,95;14.08.2019
HEIDRUN;11.04.2019;611,67;72,05;0,95;14.08.2019
HEIDRUN;12.04.2019;616,79;72,5;0,95;14.08.2019
HEIDRUN;13.04.2019;616,79;72,5;0,95;14.08.2019
HEIDRUN;14.04.2019;616,79;72,5;0,95;14.08.2019
HEIDRUN;15.04.2019;624,39;73,05;0,95;14.08.2019
HEIDRUN;16.04.2019;633,35;73,75;0,95;14.08.2019
HEIDRUN;17.04.2019;636,51;73,75;0,95;14.08.2019
HEIDRUN;18.04.2019;637,37;73,85;0,95;14.08.2019
HEIDRUN;19.04.2019;637,37;73,85;0,95;14.08.2019
HEIDRUN;20.04.2019;637,37;73,85;0,95;14.08.2019
HEIDRUN;21.04.2019;637,37;73,85;0,95;14.08.2019
HEIDRUN;22.04.2019;637,37;73,85;0,95;14.08.2019
HEIDRUN;23.04.2019;636,61;73,6;0,95;14.08.2019
HEIDRUN;24.04.2019;635,35;73,25;0,95;14.08.2019
HEIDRUN;25.04.2019;629,54;72,45;0,95;14.08.2019
HEIDRUN;26.04.2019;631,72;72,6;0,95;14.08.2019
HEIDRUN;27.04.2019;631,72;72,6;0,95;14.08.2019
HEIDRUN;28.04.2019;631,72;72,6;0,95;14.08.2019
HEIDRUN;29.04.2019;630,95;72,45;0,95;14.08.2019
HEIDRUN;30.04.2019;631,03;72,2;0,95;14.08.2019
HEIDRUN;01.05.2019;626,22;71,65;0,75;14.08.2019
HEIDRUN;02.05.2019;629,85;71,95;0,75;14.08.2019
HEIDRUN;03.05.2019;630,41;72,05;0,75;14.08.2019
HEIDRUN;04.05.2019;630,41;72,05;0,75;14.08.2019
HEIDRUN;05.05.2019;630,41;72,05;0,75;14.08.2019
HEIDRUN;06.05.2019;630,2;72,05;0,75;14.08.2019
HEIDRUN;07.05.2019;633,3;72,4;0,75;14.08.2019
HEIDRUN;08.05.2019;637,53;72,9;0,75;14.08.2019
HEIDRUN;09.05.2019;644,11;73,75;0,75;14.08.2019
HEIDRUN;10.05.2019;648,05;74,15;0,75;14.08.2019
HEIDRUN;11.05.2019;648,05;74,15;0,75;14.08.2019
HEIDRUN;12.05.2019;648,05;74,15;0,75;14.08.2019
HEIDRUN;13.05.2019;650,03;74,3;0,75;14.08.2019
HEIDRUN;14.05.2019;650,14;74,3;0,75;14.08.2019
HEIDRUN;15.05.2019;646,98;73,95;0,75;14.08.2019
HEIDRUN;16.05.2019;636,72;72,75;0,75;14.08.2019
HEIDRUN;17.05.2019;627,1;71,65;0,75;14.08.2019
HEIDRUN;18.05.2019;627,1;71,65;0,75;14.08.2019
HEIDRUN;19.05.2019;627,1;71,65;0,75;14.08.2019
HEIDRUN;20.05.2019;621,36;71,1;0,75;14.08.2019
HEIDRUN;21.05.2019;614,83;70,5;0,75;14.08.2019
HEIDRUN;22.05.2019;608,62;69,75;0,75;14.08.2019
HEIDRUN;23.05.2019;603,71;69,15;0,75;14.08.2019
HEIDRUN;24.05.2019;595,27;68,15;0,75;14.08.2019
HEIDRUN;25.05.2019;595,27;68,15;0,75;14.08.2019
HEIDRUN;26.05.2019;595,27;68,15;0,75;14.08.2019
HEIDRUN;27.05.2019;595,19;68,15;0,75;14.08.2019
HEIDRUN;28.05.2019;583,41;66,8;0,75;14.08.2019
HEIDRUN;29.05.2019;570,04;65,35;0,75;14.08.2019
HEIDRUN;30.05.2019;560,01;64,2;0,75;14.08.2019
HEIDRUN;31.05.2019;557,11;64;0,75;14.08.2019
HEIDRUN;01.06.2019;557,98;64,1;0,85;14.08.2019
HEIDRUN;02.06.2019;557,98;64,1;0,85;14.08.2019
HEIDRUN;03.06.2019;558,28;64,3;0,85;14.08.2019
HEIDRUN;04.06.2019;558,33;64,4;0,85;14.08.2019
HEIDRUN;05.06.2019;558,42;64,45;0,85;14.08.2019
HEIDRUN;06.06.2019;558,46;64,5;0,85;14.08.2019
HEIDRUN;07.06.2019;556,66;64,25;0,85;14.08.2019
HEIDRUN;08.06.2019;556,66;64,25;0,85;14.08.2019
HEIDRUN;09.06.2019;556,66;64,25;0,85;14.08.2019
HEIDRUN;10.06.2019;553,19;63,85;0,85;14.08.2019
HEIDRUN;11.06.2019;552,44;63,6;0,85;14.08.2019
HEIDRUN;12.06.2019;554;63,65;0,85;14.08.2019
HEIDRUN;13.06.2019;556,56;64,1;0,85;14.08.2019
HEIDRUN;14.06.2019;559,84;64,65;0,85;14.08.2019
HEIDRUN;15.06.2019;559,84;64,65;0,85;14.08.2019
HEIDRUN;16.06.2019;559,84;64,65;0,85;14.08.2019
HEIDRUN;17.06.2019;561,09;65,15;0,85;14.08.2019
HEIDRUN;18.06.2019;563,15;65,75;0,85;14.08.2019
HEIDRUN;19.06.2019;567,15;66,55;0,85;14.08.2019
HEIDRUN;20.06.2019;568,84;66,8;0,85;14.08.2019
HEIDRUN;21.06.2019;568,29;66,8;0,85;14.08.2019
HEIDRUN;22.06.2019;568,29;66,8;0,85;14.08.2019
HEIDRUN;23.06.2019;568,29;66,8;0,85;14.08.2019
HEIDRUN;24.06.2019;568,98;66,8;0,85;14.08.2019
HEIDRUN;25.06.2019;564,14;66,15;0,85;14.08.2019
HEIDRUN;26.06.2019;559,12;65,5;0,85;14.08.2019
HEIDRUN;27.06.2019;555,03;65;0,85;14.08.2019
HEIDRUN;28.06.2019;552,51;64,65;0,85;14.08.2019
HEIDRUN;29.06.2019;552,51;64,65;0,85;14.08.2019
HEIDRUN;30.06.2019;552,51;64,65;0,85;14.08.2019
HEIDRUN;01.07.2019;558,1;65,15;1,3;09.12.2019
HEIDRUN;02.07.2019;561,94;65,45;1,3;09.12.2019
HEIDRUN;03.07.2019;568,66;66,1;1,3;09.12.2019
HEIDRUN;04.07.2019;575,17;66,85;1,3;09.12.2019
HEIDRUN;05.07.2019;579,83;67,4;1,3;09.12.2019
HEIDRUN;06.07.2019;579,83;67,4;1,3;09.12.2019
HEIDRUN;07.07.2019;579,83;67,4;1,3;09.12.2019
HEIDRUN;08.07.2019;581,54;67,75;1,3;09.12.2019
HEIDRUN;09.07.2019;583,08;68,1;1,3;09.12.2019
HEIDRUN;10.07.2019;577,57;67,55;1,3;09.12.2019
HEIDRUN;11.07.2019;567,29;66,25;1,3;09.12.2019
HEIDRUN;12.07.2019;557,63;65,1;1,3;09.12.2019
HEIDRUN;13.07.2019;557,63;65,1;1,3;09.12.2019
HEIDRUN;14.07.2019;557,63;65,1;1,3;09.12.2019
