"nummer";"departement";"organisasjon";"innleggsdato";"tittel";"problemtype-kategori_regelverk";"problemtype-kategori_prosedyre";"problemtype-kategori_rapporteringskrav";"problemtype-kategori_aktivitetskrav";"problemtype-kategori_it-løsning";"problemtype-kategori_annet";"problemtype_beskrivelse";"opplevelse-internt-kategori_effektivitet";"opplevelse-internt-kategori_unødvendig";"opplevelse-internt-kategori_dobbeltarbeid";"opplevelse-internt-kategori_tid";"opplevelse-internt_beskrivelse";"opplevelse-brukere-kategori_kvalitet";"opplevelse-brukere-kategori_tid";"opplevelse-brukere-kategori_manuell";"opplevelse-brukere-kategori_missforståelser";"opplevelse-brukere_beskrivelse";"omfang";"omfang_beskrivelse";"tiltak-kategori_regelverk";"tiltak-kategori_prosedyre-arbeidsprosess";"tiltak-kategori_rapporteringskrav";"tiltak-kategori_aktivitetskrav";"tiltak-kategori_ansvarsfordeling";"tiltak-kategori_ikt-løsninger";"tiltak-kategori_annet";"tiltak_beskrivelse"
"1012";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I BUSKERUD";"26.08.2014";"FMBU - Forvaltningskompetanse hos kommuner/skoler";"true";"false";"false";"false";"false";"false";"Forvaltningskompetansen i kunnskapssektoren er mangelfull. Fører til dårlige/feil vedtak.";"true";"false";"false";"false";"";"true";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Mer tid til veiledning og oppfølging."
"1013";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I BUSKERUD";"26.08.2014";"FMBU - Regelverksetterlevelse i kunnskapssektoren";"true";"false";"false";"false";"false";"false";"Manglende etterlevelse av lov- og regelverk i kunnskapssektoren. Innebærer behov for mer veiledning og mer tilsyn.";"true";"false";"false";"true";"";"true";"true";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"true";"Mange skjønnsbestemmelser i lovverket. Disse bør omarbeides eller presiseres bedre. Mer oppmerksomhet i sektor på lovverket."
"1014";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I BUSKERUD";"26.08.2014";"FMBU - Kommunikasjon med dep/dir";"false";"true";"false";"false";"false";"false";"Kommunikasjon med sentralt nivå skal gå til postmottak. Kommunikasjon med Utdanningsdirektoratet gjennom postmottak tar ofte lang tid og medfører diverse henvendelser for å sjekke status og når en kan forvente å få svar. Gjelder særlig juridiske problemstillinger. Purringer og venting blir resultatet.";"true";"false";"false";"false";"";"true";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Klarere forpliktelser sentralt til å svare på henvendelser fra Fylkesmannen."
"1015";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I BUSKERUD";"26.08.2014";"FMBU - Tilgang til tolkningsuttalelser";"true";"false";"false";"false";"false";"false";"Aktuelle tolkningsuttalelser er tidvis vanskelige å finne (KD)..";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";" Tolkningsuttalelser fra KD bør også være tilgjengelige på Utdanningsdirektoratets sider"
"1016";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I BUSKERUD";"26.08.2014";"FMBU - Rapportering";"false";"true";"false";"false";"false";"false";"Rapporteringer til Kunnskapsdepartementet og -direktoratet utover tertial- og årsrapporter.";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Unngå rapporteringer utenom tertial- og årsrapport (med mindre godt begrunnet..)"
"1017";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"26.08.2014";"Folkeregisteret: Tilgang på data";"true";"false";"false";"false";"false";"false";"Vår tilgang til Folkeregisteret er for snever. Vi har vansker med å finne utenlandske navn fordi registeret kreves helt eksakt navn. Vi få heller ikke opplysninger om statsborgerskap fordi det anses som sensitivt. Samtidig skal vi levere tall over utenlandske statsborgere til DBH. ";"false";"false";"true";"false";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"true";"false";"Vi bør få tilgang til personnummer og statsborgerskap via Folkeregisteret. \r\nRegisteret bør gjøres søkbart ved jokertegn. "
"1018";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"26.08.2014";"Posten: Levering og retur av post";"false";"true";"false";"false";"true";"false";"Ved utsending av post fra NTNU kan adressen til mottakeren være korrekt. Dersom mottakeren ikke rekker å registrer flytting i postens database, kommer brevet i retur. ";"true";"false";"true";"false";"";"true";"false";"false";"false";"Viktige opplysninger kommer for sent fram til adressaten. ";"";"";"false";"false";"false";"false";"false";"true";"false";"Endre system og rutiner i posten slik at korrekt adresserte brev blir levert denne adressen og ikke returnert til avsender. "
"1019";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I BUSKERUD";"26.08.2014";"FMBU - Sentral koordinering";"false";"true";"false";"false";"false";"false";"Mange nasjonale initiativ innen oppvekst- og utdanning er ikke tilstrekkelig koordinerte. Medfører mye arbeid på regionalt nivå. ";"true";"false";"false";"true";"";"true";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Redusere antallet initiativ som løper samtidig. Bedre sammenheng i ansvar, roller og initiativ"
"1020";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"26.08.2014";"NAV: Omstendelig oppfølging av sykmeldte";"true";"true";"false";"true";"false";"false";"Oppfølgingsmøter og rapporter som verken sykmeldt eller arbeidsgiver ikke har behov. \r\nFor mange personer som må delta på oppfølgingsmøter i forbindelse med sykmeldte. \r\nFor mange instanser som skal ha rapporter.";"true";"true";"false";"false";"";"true";"false";"false";"false";"";"";"";"true";"true";"true";"false";"false";"false";"false";"Vurdere kritisk hvem som skal være med på oppfølgingsmøter og tilsvarende hvem som trenger rapporter. "
"1022";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"26.08.2014";"KD: Årlig rapportering om forskermobilitet";"false";"false";"true";"false";"false";"false";"Det skal årlig legges inn rapporterer om forskermobilitet. Inntil videre har ikke NTNU registreringssystem eller rutiner som sikrer at opplysningene blir tilnærmet korrekte. ";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"false";"false";"Ikke stille dette kravet før institusjonen har utarbeidet rutiner og systemer for denne rapporten. "
"1024";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"26.08.2014";"UiO: Omlegging av mastergradsopptaket ved UiO";"true";"true";"false";"false";"false";"false";"UiO har lagt opp opptaket til mastergradstudier der studentene selv må dokumentere at de oppfyller opptakskravene. Dette må studentene innhente hos vertsinstitusjonen. ";"false";"false";"false";"true";"";"false";"true";"false";"false";"";"";"NTNU brukte like mye tid på å skrive slike bekreftelser til studenter som søkte opptak ved UiO, som vi brukte på vårt eget mastergradsopptak";"false";"true";"false";"false";"false";"false";"true";"UiO bør vurdere sin opptakspraksis til mastergrad. "
"1025";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"26.08.2014";"UDir: Endrer rammebetingelsene og krever rapportering";"false";"false";"true";"false";"false";"true";"Fakultet for samfunnsvitenskap og teknologiledelse er vertsfakultet for \"kompetanse for kvalitet\" (hos NTNU kalt \"KOMPiS). UDir endrer de økonomiske rammebetingelsene  og krever unødvendig økonomisk rapportering. ";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"true";"false";"false";"false";"false";"Satsingen omtales som varig. Derfor mulig å finansiere denne som annen utdanning og heller stille aktivitetskrav. "
"1026";"Finansdepartementet";"Statistisk Sentralbyrå";"26.08.2014";"Endringer i automatisk genererte rekvisisjoner/bestillinger fra helseforetak";"false";"true";"false";"false";"true";"false";"Vedlegg som blir generert automatisk av bestillingssystemene til organisasjoner som helseforetak går til et sentralt mottak i SSB. Vedleggene blir for SSBs del generert i forbindelse med forespørsler om utlån av data til forskere. Vedleggene inneholder bestillingsnummer som må påføres faktureringsgrunnlag/faktura for at forskerens organisasjon skal kunne godta fakturaen og betale den. \r\n\r\nProblemet for SSB er at disse automatisk genererte vedleggene er lite forståelige. Vedleggene inneholder ikke opplysninger som viser hva saken gjelder og hvem i mottakerorganisasjonen som har behandlet dem. Dette påfører SSB mye merarbeid med å finne ut hvor i virksomheten oppdraget er hentet fra, slik at saken kan følges opp. \r\n\r\nSSB kan ved behov gi eksempler på vedlegg. ";"true";"false";"true";"true";"";"true";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Automatisk genererte vedlegg av denne typen bør inneholde informasjon om opplysninger som viser hva saken gjelder og hvem i mottakerorganisasjonen som har behandlet dem. Dette vil korte ned saksbehandlingstiden betydelig for SSB og sannsynligvis for helseforetakene. "
"1030";"Finansdepartementet";"Statistisk Sentralbyrå";"26.08.2014";"Endringer i tolltariffen mht statistikkformål. Spesifisering for avfall/produkt";"true";"false";"false";"false";"false";"false";"Tolltariffen mangler i stor grad spesifisering av avfall/produkt for en rekke materialer. Dette er et problem for bruk av data fra toll- og avgiftsdirektoratet til statistikk over grensekryssende avfall. Data på grensekryssende avfall brukes inn i flere avfallsstatistikker for å skille ut avfall som er oppstått i Norge.";"true";"false";"false";"false";"Ingen punkter passer akkurat. Problemet er at vi på grunn av mangelen på skille mellom produkt/avfall ofte får feil/ufullstendige opplysninger om grensekryssende avfall, noe som igjen fører til feilestimering av mengde avfall oppstått i Norge.";"true";"false";"false";"false";"Gir SSB dårligere data, noe som gir brukerne dårligere kvalitet på statistikken";"1";"Dette skal være ukeverk pr. år for virksomheten. Punktet er frivillig. (jeg har satt inn 1000)";"true";"false";"false";"false";"false";"false";"false";"Avfallsmarkedet blir bare mer og mer internasjonalt. Det sendes avfall for behandling der ekspertisen ligger og der prisen er lavest. For å få oversikt over avfallsstrømmer og også for å kunne skille ut avfall oppstått i Norge, er det mer og mer nødvendig å tallfeste mengde og type avfall som eksporteres. For å kunne dette må vi kunne skille ut avfallet. Slik tolltariffen er i dag er det ikke alltid mulig å se om det er et produkt eller et avfall som importeres/eksporteres. \r\n\r\nTolltariffen i Norge bygger på HS-koder (Harmonised system).  Kodeverkene må forbedres. Dette er et problem internasjonalt. Eurostat er smertelig klar over dette, og har blant annet et prosjekt gående der de prøver å definere hvilke koder som brukes i import/eksport-statistikken (CN, Combined Nomenclature) som tilsvarer avfallskoder (EAL-koder). Å få en tilsvarende overgangstabell vil hjelpe noe på problemet, mens det som vi mener trengs er å få inn egne koder for avfall. "
"1031";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"26.08.2014";"FMST - Saksbehandling kapittel 4A i Pasient- og brukerrettighetsloven";"true";"false";"false";"false";"false";"false";"Det følger av pasient- og brukerrettighetsloven § 4A-8 annet ledd at «[d]ersom et vedtak om helsehjelp etter dette kapitlet ikke er påklaget og helsehjelpen vedvarer, skal Fylkesmannen, når det har gått tre måneder fra vedtaket ble truffet, av eget tiltak vurdere om det fortsatt er behov for helsehjelpen». I følge rundskriv IS-10/2008 (s. 52) er det oppgitt som hensyn bak bestemmelsen at det gjør seg gjeldende «særskilte sterke rettssikkerhetsmessige hensyn ved langvarige tiltak, som typisk kan være helsehjelp til personer med demens». Bestemmelsen innebærer at alle vedtak skal etterprøves – ikke bare de vedtakene som blir påklaget. Dette innebærer igjen at Fylkesmannen må treffe et eget vedtak som gjelder spørsmålet om videreføring av helsehjelpen. For å få gjennomført denne kontrollen, er Fylkesmannen avhengig av å sikre at saken er tilstrekkelig opplyst før slikt vedtak fattes. \r\n\r\nI Sør-Trøndelag har vi løst dette rent praktisk ved å sende ut et brev til ansvarlig helsepersonell (vedtaksfatter på dennes arbeidssted) i forbindelse med innledende gjennomgang av vedtaket etter § 4A-8 første ledd. I brevet orienterer vi om vår vurdering av vedtaket – enten ved at vi tar vedtaket til etterretning, eller at vi ber om en retting, eller at vi fatter et opphevelsesvedtak. For vedtak som vi tar til etterretning, og som har en varighet på tre måneder eller mer, ber vi samtidig om at det sendes inn en statusrapport per tre måneder etter vedtaksdato. Vi har som rutine (standardtekst i brev) at vi ber om at det fremlegges opplysninger om pasientens helsetilstand og erfaringer med gjennomføring av helsehjelpen og tillitskapende tiltak. I mange av disse tilfellene blir slik rapportering avglemt. Dette innebærer at Fylkesmannen må bruke tid på å purre. Tall fra Nestor viser at dette gjelder for 16 av 96 vedtak i Sør-Trøndelag pr. 21.08.2014. Dersom man legger til grunn at disse tallene er representative også for foregående år, vil det si at Fylkesmannen må purre på statusrapport i ca. 15 prosent av tilfellene. Vår erfaring er at dette er nokså ressurskrevende. At noe er ressurskrevende er i seg selv ikke et argument for at en arbeidsoppgave må anses som en tidstyv. Her i Sør-Trøndelag stiller vi oss imidlertid tvilende til om vår gjennomgang utgjør noen forskjell for gjennomføringen av helsehjelp ved tvang overfor den enkelte bruker. Vår oppfatning er at en innledende gjennomgang (etter første ledd) av vedtaket er tilstrekkelig for å kvalitetssikre at den enkelte pasient ikke blir utsatt for ulovlig tvang, og således ivareta den enkeltes rettssikkerhet. Til støtte for vårt syn viser tall fra Nestor at ingen av de innkomne vedtak ble opphevet i forbindelse med vår tremånederskontroll. Vi ser at i praksis skjer opphevelsene forbindelse med vår innledende gjennomgang (etter første ledd). Hittil for 2014 gjaldt dette for 6 av 96 vedtak i Sør-Trøndelag. Opphevelser av vedtak i etterkant av vår innledende gjennomgang, skjer typisk i de tilfeller hvor pasienten dør eller blir vesentlig redusert slik at behovet for helsehjelp med tvang opphører. I slike tilfeller er det ansvarlig helsepersonell som er tillagt kompetanse for å oppheve vedtaket etter bestemmelsen i § 4A-4 fjerde ledd, der det fremgår at helsehjelpen skal avbrytes straks lovens vilkår ikke lenger er til stede. \r\n";"false";"false";"true";"false";"";"false";"false";"false";"false";"";"4";"";"true";"false";"false";"false";"false";"false";"false";"Endre paragraf 4A-8 i Pasient- og brukerrettighetsloven slik at Fylkesmannens plikt til vurdering ved 3 måneder faller bort. Fylkesmannens plikt til å vurdere vedtaket etter første ledd kan eventuelt tydeliggjøres."
"1032";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"26.08.2014";"FMST- Fylkesmennenes saksbehandling - dispensasjon fra helsekrav til førerkort";"true";"false";"false";"false";"false";"false";"Fylkesmennene har de siste årene hatt en betydelig økning i førerkortsaker. I perioden 2008 - 2013 en 2 - 3 dobling. På flere av områdene hvor det kan gis dispensasjon, gis dette i bort i mot 100% av sakene. Fylkesmannens saksbehandling blir da et unødig og tidsforsinkende ledd. Fylkesmannen i Sør-Trøndelag er kjent med at det arbeides med endringer i regelverket, men det er for tiden ikke noe synlig framdrift.";"false";"true";"false";"true";"";"false";"true";"false";"false";"";"";"Det er litt vanskelig å anslå. I 2013 brukte Fylkesmannen i Sør-Trøndelag 509 dagsverk på å saksbehandle førerkortsaker. En forenkling av regelverket kan gjøre alt fra en del til det meste av dette arbeidet unødvendig. Det vil uansett dreie seg om flere månedsverk.";"true";"false";"false";"false";"false";"false";"false";"Gjøre endringer i førerkortforskriften slik at helsetjenesten i større grad kan avgjøre direkte om dispensasjon kan gis eller at en del av de som i dag er avhengig av dispensasjon får førerkort for en begrenset periode med gitte vilkår. Dette kan enkelt gjennomføres når det gjelder dispensasjon for førerkortgruppe 2 og 3 ved hjertesykdom og for gruppe 3 ved diabetes."
"1034";"Kommunal- og moderniseringsdepartementet";"Statens Kartverk";"27.08.2014";"Særbestemmelser som skaper mye ekstraarbeid";"true";"false";"false";"false";"false";"false";"I forbindelse med fradeling og oppretting av matrikkelenheter (eiendommer) til offentlig veg- og jernbanegrunn, så er det unntak fra kravet om at det for disse enhetene også må opprettes grunnboksblad. Dette har sannsynligvis sitt opphav fra den gang grunnboka fylte opp mye bokhylleplass. Utfordringen det skaper nå er at mange bruker mye tid på å avklare spørsmål knyttet til særordningen og holde rede på særordningen.";"false";"false";"false";"true";"Berører fagpersonell både i stat og kommune.";"false";"false";"false";"false";"";"";"Gjelder kanskje i størrelsesorden 2-3.000 nye matrikkelenheter (eiendommer) hvert år, noe som er mellom 5 og 10% av nye enheter som dannes.";"true";"false";"false";"false";"false";"false";"false";"Det bør settes ned en gruppe som ser på om særordningen bør avvikles, og om det f.eks. er bedre at en i forhold til tinglysing av offentlig veg- og jernbanegrunn kan unntas fra dokumentavgift."
"1035";"Kunnskapsdepartementet";"Høgskolen i Gjøvik";"27.08.2014";"Anskaffelser";"true";"true";"false";"false";"false";"false";"Komplisert regelverk og omfattende prosedyrer for innkjøp over terskelverdier";"true";"true";"false";"true";"";"false";"true";"false";"true";"";"";"";"true";"true";"false";"false";"false";"false";"false";"Forfnekle regelverk og prosedyrer."
"1036";"Kunnskapsdepartementet";"Høgskolen i Gjøvik";"27.08.2014";"Inventarregistrering";"true";"false";"true";"false";"false";"false";"Krav om inventgarregisterring av anskaffelser på kr 30 000 eller mer. ";"true";"true";"false";"false";"";"false";"false";"true";"false";"";"";"";"true";"true";"false";"false";"false";"false";"false";"Heve grensen for hva som skal inventarregistreres."
"1038";"Kommunal- og moderniseringsdepartementet";"Statens Kartverk";"27.08.2014";"Presisering fra Kommunal- og moderniseringsdepartementet";"true";"true";"false";"false";"false";"false";"Det er viktig å få registrert all fast eiendom i det nasjonale registeret / den nasjonale felleskomponenten matrikkelen. En stor mangel er eiendommene knyttet til eksisterende offentlige veger. Når det utføres arbeid for å etterregistrere disse, så skal kommunen bl.a. undersøke at veien er lovlig opprettet. Ofte er eldre veier sitt faktiske eiendomsområde bredere enn det regulerte arealet. For å oppfylle kravene blir det da mange steder avkrevd at Vegvesenet (og sikkert også kommunen selv som vegeier) må søke dispensasjon fra gjeldende arealplan før veggrunnen kan registreres med eiendomsgrenser i matrikkelen.";"false";"false";"false";"true";"";"true";"false";"false";"false";"";"";"Vet ikke omfanget, men vi snakker her om en situasjon som nok er til stede i de aller fleste av landets kommuner. D.v.s. at Vegvesenet og svært mange kommuner sitter og jobber med dette rundt omkring i landet. ";"true";"false";"false";"false";"false";"false";"false";"I eldre vegplaner ble sidearealene til vegen sjelden regulert til vegformål. Mange kommuner tolker matrikkelforskriften § 31 2.ledd, «Kommunen skal undersøke om det er gitt nødvendige tillatelser etter de ordninger som gjaldt på etableringstidspunktet», dithen at Vegvesenet må søke om dispensasjon fra reguleringsformålene for å få også sidearealene inn i vegeiendommen. Vegvesenet oppfatter dette som problematisk fordi det normalt ikke er snakk om noen reell formålsendring i slike tilfeller, bare en fradeling til eksisterende bruk. KMD må se på om det kan gjøres klart at slik dispensasjon er unødvendig, enten gjennom rundskriv til PBL eller presisering i forskrift til PBL.."
"1041";"Kommunal- og moderniseringsdepartementet";"Statens Kartverk";"27.08.2014";"Samordningsgruppe med vedtaksmyndighet";"true";"false";"false";"false";"false";"false";"KMD har ansvaret for flere lover som har felles grenseflater, plan- og bygningsloven, matrikkelloven og eierseksjonsloven. Det dukker ofte opp spørsmål i grenseflaten mellom minst to av disse lovene, slik som ønske om fellesskjemaer for prosesser som regulerers av minst to av lovene (f.eks. søknad i en lov med påfølgende rekvirering i en annen av lovene). Det dukker også opp spørsmål som trenger faglige avklaringer, men som er vanskelig å gi fordi det kommer inn under to eller flere lover.";"true";"false";"false";"true";"";"true";"true";"false";"true";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Vi foreslår at KMD nedsetter \"et fora\" der alle nevnte tre lover er representert, og som gis myndighet til å komme med avklaringer i form av retningslinjer, skjemaer og annet som berører to eller alle tre av disse lovene. Må også gis som mandat å fremme nødvendige \"samordnende presiseringer\" i forskrifter til disse tre lovene. \"Foraet\" bør bestå av få personer og møtes 3-4 ganger i året, og gjerne ha tilknyttet en litt større \"referansegruppe\" som får uttale seg pr mail til forslag som skal behandles av \"foraet\". Det er muligens behov for sekretær i ganske stor stillingsbrøk. Det understrekes at det er avgjørende at en slikt fora/gruppe MÅ ha rell makt og myndighet til å fatte vedtak og beslutninger. Hvis ikke det realiseres, vil effekten kunne bli en ny tidstyv."
"1042";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - Språk/info/veiledning Landbruksdirektoratet";"false";"false";"false";"false";"false";"true";"Veiledning fra Landbruksdirektoratet vedrørende tilskuddsbehandling er mangelfull og kommer alt for sent. Inneværende år kom veilederen først da vi var ferdige med de fleste av søknadene. Dette fører til mange spørsmål som må avklares direkte med saksbehandlere i Landbruksdirektoratet.";"false";"true";"true";"true";"";"true";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"Fyllestgjørende forståelig veileder i rett tid."
"1043";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - Rapporteringskrav Landbruksdirektoratet (tidl. Reindriftsforvaltningen i Alta)";"false";"false";"true";"false";"false";"false";"Krav om rapportering i oppdragsbrevet fra Landbruksdirektoratet (tidl. Reindriftsforvaltningen i Alta) består av over 20 rapporteringspunkter, flere av dem vurdert som uvesentlige. Dette er diskutert med Alta og det er satt ned en arbeidsgruppe - intet hørt og ingen endringer merket.";"false";"true";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"false";"true";"false";"false";"false";"false";"Fjerne enkelte av rapporteringskravene"
"1044";"Kommunal- og moderniseringsdepartementet";"Statens Kartverk";"27.08.2014";"Forenkling av anbud-/anskaffelsesregelverket";"true";"true";"false";"false";"true";"false";"For stor detaljering av anbudsgrunnlaget Mye arbeid utover ”det som skal bestilles”. Kvalitet  ift pris: – må ofte velge på pris Må noen ganger velge \"useriøse tilbydere\" med lavest pris. En annen effekt er  at det kreves omfattende anbudsdokumenter som i tilleg til at de er svært arbeidskrevende for det offentlige å utarbeide, også medfører betydelig arbeid for de som er interessert i å levere inn tilbud. Kostnadene for dette blir direkte (eller ofte indirekte) påført innkjøper/bestiller. Dermed oppleves det som om at anbudsregelverket i dag mer bidrar til merkostander for det offentlig, enn lavere pris og bedre konkurranse.";"true";"true";"false";"true";"";"true";"true";"false";"true";"";"";"";"true";"true";"false";"false";"false";"false";"false";"De varslede forenklinger av prosedyrene bør fremskyndes og særlig fokusere på mindre beløp og regimet rundt forlengelse av avtaler. Dessuten er dokumentasjonskravene rundt anskaffelsesprosessene alt for omfattende noe som medfører at kost / nytte av disse kravene ikke står i forhold til innsats.I tillegg bør det bli enklere å velge ut fra kvalitet."
"1045";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - TIlskuddsbehandling Landbruksdep. /reindriftsavdelingen";"false";"false";"false";"false";"true";"false";"Tilskuddsbehandling iht reindriftsavtalen er basert på SBS/Grunnmur. Programmet har inneholdt/inneholder mange feil og er hele tiden under konstant utvikling/forbedring. Til stor frustrasjon og merarbeid både for søkerne og saksbehandlerne.";"false";"false";"false";"true";"";"true";"true";"false";"true";"";"";"";"false";"false";"false";"false";"false";"true";"false";"Ta en ordentlig gjennomgang på forbedringer evt vurdere andre og mer brukervennlige IT løsninger"
"1046";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - Reindriftsloven - reindbeitekonvensjonen";"true";"false";"false";"false";"false";"false";"Reindriftsloven: Loven delegerer i for liten grad ansvar ned til FM. Dette gjelder f.eks tillatelse til oppsetting av gjeterhytter (§ 21), der det er reindriftsdirektøren som godkjenner (dvs at en klage på vedtaket må avgjøres av LMD). Når det gjelder reindriftsanlegg (gjerder mv) er det LMD som godkjenner/ikke godkjenner, dvs at en klage på vedtaket må fremmes for Kongen i statsråd.\r\nReindriftsloven: Loven delegerer i for liten grad ansvar ned til FM. Dette gjelder f.eks tillatelse til oppsetting av gjeterhytter (§ 21), der det er reindriftsdirektøren som godkjenner (dvs at en klage på vedtaket må avgjøres av LMD). Når det gjelder reindriftsanlegg (gjerder mv) er det LMD som godkjenner/ikke godkjenner, dvs at en klage på vedtaket må fremmes for Kongen i statsråd.\r\nDet foreligger også noe uklarhet mellom PBL og Reindriftsloven ift godkjenning av reindriftsanlegg. Uklarheten er en tidstyv pga at saksgangen må avklares med kommunen i den enkelte sak, samt at det noen ganger blir dobbel saksbehandling (både FM etter reindr.l, kommune etter PBL og innenfor verneområder også behandling etter verneforskriften).\r\nGrensegjerder: pga uavklart situasjon vedrørende reinbeitekonvensjon mellom Norge og Sverige bruker reindriftsavdelingen hvert år mye tid på kontakt opp mot både reinbeitedistrikter/samebyer og LMD for å avklare ansvar og få tilgang på ressurser til årlig vedlikehold av grensegjerdet i Børgefjell. I tillegg må dette samkjøres med FM Nordland. Ansvaret for grensegjerdet i Børgefjell må avklares uavhengig av diskusjonen rundt ny reinbeitekonvensjon.\r\n\r\n";"false";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"true";"false";"false";"Gjennomgang av regelverk med sikte på forenklinger samt avklaring av ansvar."
"1047";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I NORD-TRØNDELAG";"27.08.2014";"FMNT - BLD - Rapportering Barnevernstatistikk";"false";"false";"true";"false";"false";"false";"Manuell registering med svært mange ulike deloppgaver - sendes fra kommune til Fylkesmannen med omfattende manuelle oppgaver for FM for deretter å legge det inn manuelt i statistikkbase";"false";"false";"true";"true";"";"false";"true";"true";"false";"";"100";"100 timer";"false";"true";"false";"false";"false";"true";"false";"Automatisert rapportering direkte fra kommunen i samspill med fagsystemer i tjenesten"
"1062";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I OSLO OG AKERSHUS";"27.08.2014";"FMOA - Manglende elektronisk samhandling med Helsetilsyn, helsedirektorat, kommuner og sykehus";"false";"false";"false";"false";"true";"false";"Betydelig ressursbruk til scanning og kopiering - både eksternt og internt.\r\n";"true";"true";"true";"true";"";"true";"true";"false";"false";"";"";"";"false";"false";"false";"false";"false";"true";"false";"Anskaffe nødvendige moduler og inngå avtaler for elektronisk samhandling med foretak, kommuner og direktorat. \r\n"
"1064";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I OSLO OG AKERSHUS";"27.08.2014";"FMOA - For stort sprik mellom ressurser og saksportefølje (FMOAs Helseavd.)";"false";"false";"false";"true";"false";"false";"Når antall saker per saksbehandler passerer 40-50, brukes en uforholdsmessig stor del av arbeidstiden til å administrere egne saker. \r\n";"false";"false";"false";"true";"";"true";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"false";"true";"1) Redusere inntak eller avvise saker, \r\n2) Omfordele ressurser\r\n"
"1067";"Kunnskapsdepartementet";"NORGES TEKNISK-NATURVITENSKAPELIGE UNIVERSITET NTNU";"27.08.2014";"PST: Sen saksgang";"false";"true";"false";"false";"false";"false";"Sen saksgang ifm. 2-årige internasjonale materprogram  genererer merarbeid og frafall.";"true";"false";"false";"false";"";"true";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Forenkle saksgangen og ha en egen kø for enklere saker som oppholdstillatelse ifm. studier."
"1069";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I SØR-TRØNDELAG";"27.08.2014";"FMST - Elektronisk søknadsbehandling av separasjon- og skilsmissesaker";"true";"false";"false";"false";"true";"false";"Forenkle behandlings- og søknadsprosess knyttet til separasjon- og skilsmissesaker. Utvikle elektroniske skjema. Ev. lov- og forskriftsendringer er meldt inn i forbindelse med prosjekt.";"true";"false";"true";"true";"";"false";"true";"true";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Forenkle behandlings- og søknadsprosess knyttet til separasjon- og skilsmissesaker. Utvikle elektroniske skjema. Ev. lov- og forskriftsendringer er meldt inn i forbindelse med prosjekt."
