virksomhetsomraade;art;art_tekst;ansvar;ansvar_tekst;tjeneste_nr;tjeneste_tekst;prosjekt;prosjekt_tekst;fri_dim;fri_dim_tekst;beloep
Hjemmebaserte tjenester ;11100;MEDISINSKE FORBRUKSVARER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;25000
Hjemmebaserte tjenester ;11140;INNKJØP AV MEDISINER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;13000
Hjemmebaserte tjenester ;11150;MATVARER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;7000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;67000
Hjemmebaserte tjenester ;11204;RENGJØRINGSMIDLER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;3000
Hjemmebaserte tjenester ;11301;TELEFON-/TELEUTGIFTER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;20000
Hjemmebaserte tjenester ;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;16000
Hjemmebaserte tjenester ;11602;BILGODTGJØRELSE;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;13000
Hjemmebaserte tjenester ;11651;KLESGODTGJØRELSE;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;9000
Hjemmebaserte tjenester ;11700;DRIFT VAREBIL KLASSE 2 (VAREBIL,BUSS,LASTEBIL ETC.);315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;20000
Hjemmebaserte tjenester ;11703;BUSS, DROSJE, FERJE, TOG, FLY;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;15000
Hjemmebaserte tjenester ;11857;EKSTERNT VAKTHOLD;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;85000
Hjemmebaserte tjenester ;11900;EKSTERN LEIE AV LOKALER OG GRUNN;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;157000
Hjemmebaserte tjenester ;12000;KONTORMØBLER;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;15000
Hjemmebaserte tjenester ;12002;ANNET INVENTAR OG UTSTYR;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;27000
Hjemmebaserte tjenester ;12100;LEASING TRANSPORTMIDLER (IKKE PERSONKJØRETØY);315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;42000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;21000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;315140;SPILDERHAUG OG BERGYLTVEIEN;25440;BOFELLESSKAP;;;;;-21000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;315160;BPA;25451;PERSONLIG ASSISTENT;;;S240;EFFEKTIVISERINGSKRAV;-147000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;315160;BPA;25451;PERSONLIG ASSISTENT;;;;;443000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;315160;BPA;25451;PERSONLIG ASSISTENT;;;;;45000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;315160;BPA;25451;PERSONLIG ASSISTENT;;;;;69000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;315170;HUSABØRYGGEN PUH 1. ETG.;25440;BOFELLESSKAP;;;;;10676000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;315170;HUSABØRYGGEN PUH 1. ETG.;25440;BOFELLESSKAP;;;;;1044000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;315170;HUSABØRYGGEN PUH 1. ETG.;25440;BOFELLESSKAP;;;;;1653000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;315170;HUSABØRYGGEN PUH 1. ETG.;25440;BOFELLESSKAP;;;;;413000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;315175;HUSABØRYGGEN PUH 2. ETG.;25440;BOFELLESSKAP;;;;;9748000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;315175;HUSABØRYGGEN PUH 2. ETG.;25440;BOFELLESSKAP;;;;;953000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;315175;HUSABØRYGGEN PUH 2. ETG.;25440;BOFELLESSKAP;;;;;1509000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;315175;HUSABØRYGGEN PUH 2. ETG.;25440;BOFELLESSKAP;;;;;378000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;4513000
Hjemmebaserte tjenester ;10110;FASTE TILLEGG/VAKTTILLEGG;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;457000
Hjemmebaserte tjenester ;10200;LØNN TIL VIKARER;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;164000
Hjemmebaserte tjenester ;10300;LØNN EKSTRAHJELP;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;122000
Hjemmebaserte tjenester ;10400;OVERTID;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;37000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;518000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;824000
Hjemmebaserte tjenester ;11000;KONTORMATERIELL;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;7000
Hjemmebaserte tjenester ;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;5000
Hjemmebaserte tjenester ;11100;MEDISINSKE FORBRUKSVARER;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;10000
Hjemmebaserte tjenester ;11140;INNKJØP AV MEDISINER;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;11000
Hjemmebaserte tjenester ;11150;MATVARER;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;11000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;85000
Hjemmebaserte tjenester ;11301;TELEFON-/TELEUTGIFTER;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;12000
Hjemmebaserte tjenester ;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;15000
Hjemmebaserte tjenester ;11703;BUSS, DROSJE, FERJE, TOG, FLY;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;10000
Hjemmebaserte tjenester ;12002;ANNET INVENTAR OG UTSTYR;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;29000
Hjemmebaserte tjenester ;13800;KJØP FRA FORETAK I EGEN KOMMUNE;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;4000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;28000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;315180;HUSABØRYGGEN PSYK;25440;BOFELLESSKAP;;;;;-28000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;315190;MILJØTERAPEUTISK ENHET HUNDVÅG OG STORHAU;23445;DAGTILBUD PSYKIATRI;320000;PSYKIATRIPLAN;;;-37000
Hjemmebaserte tjenester ;11204;RENGJØRINGSMIDLER;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;10000
Hjemmebaserte tjenester ;11900;EKSTERN LEIE AV LOKALER OG GRUNN;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;1509000
Hjemmebaserte tjenester ;11956;RENOVASJON CONTAINERE (PRIVATE FIRMA);325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;10000
Hjemmebaserte tjenester ;13812;RENHOLD UTFØRT AV FORETAK;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;120000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;389000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;-389000
Hjemmebaserte tjenester ;12600;RENHOLDS- OG VASKERITJENESTER (IKKE FORETAK);325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H553;ARBEIDSTØY HJEMMESYKEPLEIEN;204000
Hjemmebaserte tjenester ;11204;RENGJØRINGSMIDLER;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;S240;EFFEKTIVISERINGSKRAV;-284000
Hjemmebaserte tjenester ;15900;AVSKRIVNINGER;325100;TASTA HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;;;30000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325100;TASTA HJEMMEBASERTE TJENESTER;25401;LEDELSE;;;;;699000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325100;TASTA HJEMMEBASERTE TJENESTER;25401;LEDELSE;;;;;78000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325100;TASTA HJEMMEBASERTE TJENESTER;25401;LEDELSE;;;;;109000
Hjemmebaserte tjenester ;19900;MOTPOST AVSKRIVNINGER;325100;TASTA HJEMMEBASERTE TJENESTER;86000;MOTPOST AVSKRIVNINGER;;;;;-30000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;325110;MYRVEIEN PUH;25440;BOFELLESSKAP;;;H100;ABI UNNTAK;1000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;325110;MYRVEIEN PUH;25440;BOFELLESSKAP;;;H100;ABI UNNTAK;-1000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325110;MYRVEIEN PUH;25440;BOFELLESSKAP;;;;;4043000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325110;MYRVEIEN PUH;25440;BOFELLESSKAP;;;;;395000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325110;MYRVEIEN PUH;25440;BOFELLESSKAP;;;;;626000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;325110;MYRVEIEN PUH;25440;BOFELLESSKAP;;;;;157000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325130;MYRVEIEN PSYKIATRI;23445;DAGTILBUD PSYKIATRI;;;;;68000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325130;MYRVEIEN PSYKIATRI;23445;DAGTILBUD PSYKIATRI;;;;;6000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325130;MYRVEIEN PSYKIATRI;23445;DAGTILBUD PSYKIATRI;;;;;10000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;2663000
Hjemmebaserte tjenester ;10110;FASTE TILLEGG/VAKTTILLEGG;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;366000
Hjemmebaserte tjenester ;10210;VIKAR UTEN REFUSJON;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;156000
Hjemmebaserte tjenester ;10300;LØNN EKSTRAHJELP;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;156000
Hjemmebaserte tjenester ;10400;OVERTID;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;33000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;269000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;499000
Hjemmebaserte tjenester ;11000;KONTORMATERIELL;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;6000
Hjemmebaserte tjenester ;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;5000
Hjemmebaserte tjenester ;11100;MEDISINSKE FORBRUKSVARER;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;17000
Hjemmebaserte tjenester ;11140;INNKJØP AV MEDISINER;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;9000
Hjemmebaserte tjenester ;11150;MATVARER;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;22000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;12000
Hjemmebaserte tjenester ;11301;TELEFON-/TELEUTGIFTER;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;14000
Hjemmebaserte tjenester ;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;11000
Hjemmebaserte tjenester ;11602;BILGODTGJØRELSE;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;9000
Hjemmebaserte tjenester ;11651;KLESGODTGJØRELSE;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;7000
Hjemmebaserte tjenester ;11703;BUSS, DROSJE, FERJE, TOG, FLY;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;11000
Hjemmebaserte tjenester ;12000;KONTORMØBLER;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;10000
Hjemmebaserte tjenester ;12002;ANNET INVENTAR OG UTSTYR;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;19000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;31000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;;;;;934000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;;;;;147000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;;;;;153000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;325130;MYRVEIEN PSYKIATRI;25440;BOFELLESSKAP;;;;;-31000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;325190;MILJØTERAPEUTISK ENHET TASTA;25443;MILJØTJENESTER I HJEMMET;;;S240;EFFEKTIVISERINGSKRAV;-38000
Hjemmebaserte tjenester ;11801;STRØM;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;S100;STRØM;14000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;S100;STRØM;4000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;S100;STRØM;-4000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;;;3873000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;;;380000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;;;602000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;325300;LENSMANNSTUNET;25440;BOFELLESSKAP;;;;;151000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;325400;TASTARUSTÅ BOFELLESSKAP;25440;BOFELLESSKAP;;;;;17881000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;325400;TASTARUSTÅ BOFELLESSKAP;25440;BOFELLESSKAP;;;;;1749000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;325400;TASTARUSTÅ BOFELLESSKAP;25440;BOFELLESSKAP;;;;;2768000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;325400;TASTARUSTÅ BOFELLESSKAP;25440;BOFELLESSKAP;;;;;692000
Hjemmebaserte tjenester ;11204;RENGJØRINGSMIDLER;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;4000
Hjemmebaserte tjenester ;11858;BRANNVARSLING/INNBRUDDSALARM;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;5000
Hjemmebaserte tjenester ;11900;EKSTERN LEIE AV LOKALER OG GRUNN;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;1495000
Hjemmebaserte tjenester ;13812;RENHOLD UTFØRT AV FORETAK;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;120000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;428000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H100;ABI UNNTAK;-428000
Hjemmebaserte tjenester ;12600;RENHOLDS- OG VASKERITJENESTER (IKKE FORETAK);335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;H553;ARBEIDSTØY HJEMMESYKEPLEIEN;264000
Hjemmebaserte tjenester ;11801;STRØM;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;S100;STRØM;73000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;S100;STRØM;18000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;S100;STRØM;-18000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;335100;EIGANES HJEMMEBASERTE TJENESTER;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;;;S240;EFFEKTIVISERINGSKRAV;-335000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;335100;EIGANES HJEMMEBASERTE TJENESTER;25401;LEDELSE;;;;;700000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;335100;EIGANES HJEMMEBASERTE TJENESTER;25401;LEDELSE;;;;;76000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;335100;EIGANES HJEMMEBASERTE TJENESTER;25401;LEDELSE;;;;;109000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;335100;EIGANES HJEMMEBASERTE TJENESTER;25442;HJELP I HJEMMET;;;;;505000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;335100;EIGANES HJEMMEBASERTE TJENESTER;25442;HJELP I HJEMMET;;;;;45000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;335100;EIGANES HJEMMEBASERTE TJENESTER;25442;HJELP I HJEMMET;;;;;77000
Hjemmebaserte tjenester ;11704;INNLEIDE TRANSPORTTJENESTER;335100;EIGANES HJEMMEBASERTE TJENESTER;25442;HJELP I HJEMMET;;;;;50000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;2455000
Hjemmebaserte tjenester ;10110;FASTE TILLEGG/VAKTTILLEGG;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;278000
Hjemmebaserte tjenester ;10210;VIKAR UTEN REFUSJON;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;108000
Hjemmebaserte tjenester ;10300;LØNN EKSTRAHJELP;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;108000
Hjemmebaserte tjenester ;10400;OVERTID;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;1000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;295000
Hjemmebaserte tjenester ;10990;ARBEIDSGIVERAVGIFT;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;450000
Hjemmebaserte tjenester ;11000;KONTORMATERIELL;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;4000
Hjemmebaserte tjenester ;11001;FAGLITTERATUR/AVISER/TIDSSKRIFTER M.M;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;3000
Hjemmebaserte tjenester ;11100;MEDISINSKE FORBRUKSVARER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;12000
Hjemmebaserte tjenester ;11140;INNKJØP AV MEDISINER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;6000
Hjemmebaserte tjenester ;11150;MATVARER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;15000
Hjemmebaserte tjenester ;11200;ANDRE DRIFTSUTGIFTER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;10000
Hjemmebaserte tjenester ;11204;RENGJØRINGSMIDLER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;1000
Hjemmebaserte tjenester ;11301;TELEFON-/TELEUTGIFTER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;9000
Hjemmebaserte tjenester ;11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;9000
Hjemmebaserte tjenester ;11602;BILGODTGJØRELSE;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;6000
Hjemmebaserte tjenester ;11651;KLESGODTGJØRELSE;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;5000
Hjemmebaserte tjenester ;11703;BUSS, DROSJE, FERJE, TOG, FLY;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;7000
Hjemmebaserte tjenester ;12000;KONTORMØBLER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;7000
Hjemmebaserte tjenester ;12002;ANNET INVENTAR OG UTSTYR;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;13000
Hjemmebaserte tjenester ;14290;MVA SOM GIR RETT TIL MOMSKOMPENSASJON;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;15000
Hjemmebaserte tjenester ;15900;AVSKRIVNINGER;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;6000
Hjemmebaserte tjenester ;17290;KOMPENSASJON FOR MERVERDIAVGIFT DRIFT;335110;ØVRE STRANDGT. 92;25440;BOFELLESSKAP;;;;;-15000
Hjemmebaserte tjenester ;19900;MOTPOST AVSKRIVNINGER;335110;ØVRE STRANDGT. 92;86000;MOTPOST AVSKRIVNINGER;;;;;-6000
Hjemmebaserte tjenester ;10100;LØNN FAST ANSATTE;335210;ADJ. HAUGLANDSGT.;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;2061000
Hjemmebaserte tjenester ;10110;FASTE TILLEGG/VAKTTILLEGG;335210;ADJ. HAUGLANDSGT.;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;352000
Hjemmebaserte tjenester ;10210;VIKAR UTEN REFUSJON;335210;ADJ. HAUGLANDSGT.;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;137000
Hjemmebaserte tjenester ;10300;LØNN EKSTRAHJELP;335210;ADJ. HAUGLANDSGT.;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;137000
Hjemmebaserte tjenester ;10400;OVERTID;335210;ADJ. HAUGLANDSGT.;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;29000
Hjemmebaserte tjenester ;10900;PENSJONSDEL  KOMMUNALT ANSATTE;335210;ADJ. HAUGLANDSGT.;25440;BOFELLESSKAP;320000;PSYKIATRIPLAN;;;213000
