tailid;intcode;phone;phonecomment;type
25622;+47;02800;;Telefon
25622;+47;64 84 20 00;;Telefon
25624;+47;69 26 43 00;;Telefon
25626;+47;62 46 85 00;;Telefon
25627;+47;72 42 81 00;;Telefon
25628;+47;51 72 02 00;;Telefon
25629;+354;520 0700;;Telefon
25630;+371;67 81 41 00;;Telefon
25632;+47;22 24 10 00;;Telefon
25633;+47;71 66 47 00;;Telefon
25634;+47;61 28 30 00;;Telefon
25635;+47;32 11 74 00;;Telefon
25635;+47;32 11 77 23;servicetorget;Telefon
25636;+47;02800;;Telefon
25636;+47;32 10 32 10;;Telefon
25637;+47;62 33 50 00;;Telefon
25637;+47;62 33 50 05;servicesenter;Telefon
25638;+47;73 85 27 00;;Telefon
25639;+47;37 14 96 00;;Telefon
25640;+966;1 488 1904;;Telefon
25642;+47;72 51 00 00;;Telefon
25643;+47;51 51 66 00;;Telefon
25643;+47;97 10 45 698;;Telefon
25645;+47;22 99 02 00;;Telefon
25646;+47;78 45 70 20;;Telefon
25647;+47;51 85 99 40;;Telefon
25648;+47;22 54 60 00;kl 10-14;Telefon
25652;+47;02800;;Telefon
25652;+47;51 89 90 00;;Telefon
25653;+47;31 02 30 00;;Telefon
25654;+39;06 45238100;;Telefon
25660;+47;74 28 00 00;;Telefon
25661;+33;1 5367 0400;;Telefon
25662;+33;1 (0) 45 24 97 84;;Telefon
25663;+47;21 42 05 15;;Telefon
25663;+47;483 24 150;;Telefon
25664;+47;22 35 89 00;;Telefon
25668;+47;23 19 99 00;;Telefon
25670;+47;78 46 00 00;;Telefon
25671;+47;35 54 70 00;;Telefon
25672;+420;2 57323737;;Telefon
25674;+47;56 34 90 00;;Telefon
25675;+47;69 22 55 00;;Telefon
25677;+47;75 14 50 00;;Telefon
25677;+47;75 14 51 80;Servicetorget;Telefon
25679;+47;51 41 41 00;;Telefon
25680;+47;71 16 66 00;;Telefon
25680;+47;913 39 585;teknisk vakt;Telefon
25684;+47;02 180;;Telefon
25686;+47;02 180;;Telefon
25686;+47;23 47 62 00;;Telefon
25687;+47;02 180;;Telefon
25689;+47;02 180;;Telefon
25689;+47;23 47 52 10;;Telefon
25690;+47;02 180;;Telefon
25691;+47;02 180;;Telefon
25691;+47;23 49 60 38;;Telefon
25692;+47;02 180;;Telefon
25695;+47;02 180;;Telefon
25695;+47;23 43 85 03;;Telefon
25696;+47;23 47 90 17;;Telefon
25697;+47;22 99 92 00;;Telefon
25698;+47;22 03 52 00;;Telefon
25699;+47;02 180;;Telefon
25703;+47;0047 815 00 606;fra utlandet;Telefon
25703;+47;02 180;;Telefon
25703;+47;23 46 15 00;informasjonssenteret;Telefon
25704;+47;0047 815 00 606;fra utlandet;Telefon
25704;+47;23 46 15 00;;Telefon
25707;+47;56 19 21 00;;Telefon
25708;+47;23 95 28 00;;Telefon
25708;+1;613 238 6571;;Telefon
25711;+47;35 01 50 00;;Telefon
25713;+47;74 38 26 00;;Telefon
25714;+47;33 40 20 00;;Telefon
25714;+47;33 40 21 00;servicesenter;Telefon
25715;+47;53 65 40 00;;Telefon
25716;+47;22 64 32 33;;Telefon
25716;+47;22 88 79 00;;Telefon
25718;+47;72 40 10 00;;Telefon
25719;+47;66 81 90 90;;Telefon
25720;+47;61 28 90 00;;Telefon
25722;+47;800 30 300;;Telefon
25723;+47;72 48 30 00;;Telefon
25724;+47;72 57 82 00;;Telefon
25725;+47;62 47 03 00;;Telefon
25726;+47;56 57 50 00;;Telefon
25727;+47;02 180;;Telefon
25728;+47;02 180;;Telefon
25728;+47;Fra utlandet +47 815 00 606;F;Telefon
25730;+47;75 12 22 50;;Telefon
25731;+47;815 65 900;;Telefon
25732;+47;22 51 18 00;;Telefon
25733;+47;02 180;;Telefon
25735;+47;02 180;;Telefon
25739;+47;22 47 45 00;;Telefon
25741;+47;23 29 26 30;;Telefon
25743;+47;64 94 80 00;;Telefon
25745;+47;73 80 14 00;;Telefon
25749;+47;800 30 301;;Telefon
25752;+47;22 00 56 00;;Telefon
25753;+47;22 96 45 00;;Telefon
25755;+47;23 29 25 50;;Telefon
25757;+47;23 36 70 00;;Telefon
25761;+47;77 64 60 00;;Telefon
25764;+47;23 26 20 00;;Telefon
25765;+47;22 24 50 60;;Telefon
25767;+47;22 71 60 44;;Telefon
25767;+47;911 00 079;;Telefon
25769;+47;64 96 50 00;;Telefon
25771;+47;09750;;Telefon
25772;+47;75 65 00 00;;Telefon
25772;+47;75 65 01;informasjonstjenesten;Telefon
25774;+47;71 58 96 00;;Telefon
25775;+47;02800;;Telefon
25775;+47;71 58 90 00;;Telefon
25778;+47;62 97 81 00;;Telefon
25779;+47;77 77 07 00;Sentralbord;Telefon
25779;+47;77 77 07 10;servicekontor;Telefon
25780;+47;61 11 60 00;;Telefon
25781;+47;77 66 00 00;;Telefon
25782;+47;74 11 20 00;;Telefon
25782;+47;74 11 20 30;;Telefon
25783;+47;74 11 10 00;;Telefon
25785;+47;31 02 40 00;;Telefon
25786;+47;22 31 60 00;;Telefon
25788;+47;61 35 90 00;;Telefon
25789;+47;416 13 373;vakttelefon;Telefon
25789;+47;70 25 88 00;;Telefon
25790;+47;61 21 61 00;;Telefon
25793;+45;33 96 02 00;;Telefon
25794;+47;66 10 50 00;;Telefon
25795;+47;76 91 20 00;;Telefon
25797;+47;57 81 61 00;;Telefon
25798;+47;32 23 25 00;;Telefon
25799;+47;64 84 29 00;;Telefon
25800;+47;63 91 10 00;;Telefon
25803;+47;32 06 83 00;;Telefon
25804;+47;75 06 70 00;;Telefon
25805;+47;66 96 43 00;;Telefon
25806;+47;71 23 11 00;;Telefon
25807;+91;11 4177 9200;;Telefon
25810;+47;23 95 45 00;fra Norge;Telefon
25810;+1;646 430 7510;;Telefon
25811;+47;35 04 84 00;;Telefon
25812;+47;67 05 90 00;;Telefon
25813;+47;35 94 62 00;;Telefon
25814;+47;23 98 00 00;;Telefon
25815;+47;71 25 80 00;;Telefon
25817;+47;77 83 77 00;;Telefon
25818;+47;78 42 40 00;;Telefon
25819;+47;From Norway +254 20 425 1000;F;Telefon
25819;+47;Within Kenya (020) 425 1000;W;Telefon
25820;+47;74 22 72 00;;Telefon
25821;+47;74 21 71 00;;Telefon
25822;+47;74 33 32 00;;Telefon
25823;+47;72 49 51 00;;Telefon
25823;+47;908 22 911;Teknisk vakt;Telefon
25824;+47;478 02 222;teknisk vakt;Telefon
25824;+47;72 85 80 00;;Telefon
25825;+47;23 08 12 00;;Telefon
25826;+47;75 71 00 00;;Telefon
25827;+47;74 81 32 00;;Telefon
25828;+47;23 08 83 62;;Telefon
25829;+52;55 55 40 34 86;;Telefon
25829;+52;55 55 40 34 87;;Telefon
25829;+52;55 55 40 52 20;;Telefon
25830;+47;71 27 05 00;;Telefon
25831;+47;72 40 30 00;;Telefon
25832;+47;23 69 94 11;;Telefon
25833;+47;56 59 90 00;;Telefon
25834;+47;32 78 93 00;;Telefon
25835;+47;71 11 10 00;;Telefon
25836;+47;76 05 31 00;;Telefon
25837;+7;495 933 14 10;;Telefon
25838;+47;69 20 18 00;;Telefon
25839;+47;69 24 80 00;;Telefon
25843;+47;38 27 30 00;;Telefon
25844;+63;2 886 3245;;Telefon
25844;+47;23 95 47 00;;Telefon
25845;+258;21 480100/1/2/3/4;;Telefon
25846;+47;23 40 06 80;;Telefon
25847;+47;69 81 05 00;;Telefon
25848;+47;38 28 90 00;;Telefon
25849;+47;56 16 62 00;;Telefon
25850;+47;56 17 10 00;;Telefon
25851;+47;32 22 01 00;;Telefon
25852;+47;74 34 34 00;;Telefon
25853;+47;61 05 05 00;;Telefon
25853;+47;61 05 05 05;servicekontor;Telefon
25855;+47;37 26 15 00;;Telefon
25856;+47;38 25 51 00;;Telefon
25856;+47;976 86 265;vei, vann og avløp;Telefon
25857;+47;56 37 50 00;;Telefon
25858;+47;77 87 10 00;;Telefon
25859;+47;61 24 41 00;;Telefon
25860;+47;74 05 25 00;;Telefon
25861;+351;21 301 5344;;Telefon
25863;+47;61 21 73 00;;Telefon
25864;+44;20 7591 5500;;Telefon
25865;+47;78 45 30 00;;Telefon
25866;+47;23 11 83 00;;Telefon
25867;+47;51 40 47 00;;Telefon
25868;+47;61 32 40 00;;Telefon
25869;+47;75 09 15 00;;Telefon
25870;+260;21 1 252 188;;Telefon
25871;+47;57 68 55 00;;Telefon
25872;+47;38 33 40 00;;Telefon
25873;+47;77 70 10 00;;Telefon
25875;+47;57 64 12 00;;Telefon
25876;+47;76 98 66 00;;Telefon
25877;+47;67 93 40 00;;Telefon
25878;+47;62 55 40 00;;Telefon
25879;+34;914 363 840;;Telefon
25880;+47;73 97 20 00;;Telefon
25882;+47;32 15 00 00;;Telefon
25883;+60;3 2175 0300;;Telefon
25885;+47;78 41 55 55;;Telefon
25885;+47;965 15 550;teknisk beredskapstelefon;Telefon
25886;+47;56 55 30 00;;Telefon
25887;+47;38 35 77 00;;Telefon
25888;+47;53 48 31 00;;Telefon
25889;+47;35 06 81 00;;Telefon
25890;+47;51 73 63 00;;Telefon
25891;+47;77 02 30 00;;Telefon
25892;+47;23 20 80 00;;Telefon
25892;+47;23 20 80 60;pressekontakt;Telefon
25893;+47;23 10 28 00;;Telefon
25894;+47;38 17 63 50;;Telefon
25894;+47;38 17 63 80;namsavd.;Telefon
25895;+47;38 07 50 00;;Telefon
25896;+47;02800;;Telefon
25896;+47;38 13 60 00;;Telefon
25897;+47;71 57 40 00;;Telefon
25898;+47;77 77 88 00;;Telefon
25899;+45;33 14 01 24;;Telefon
25900;+47;77 71 90 00;;Telefon
25901;+234;98700130;;Telefon
25901;+234;98746989;;Telefon
25902;+47;33 15 52 00;;Telefon
25903;+47;33 17 10 00;;Telefon
25905;+47;77 17 65 00;;Telefon
25905;+47;77 17 66 10;servicekontor;Telefon
25906;+47;78 49 95 55;;Telefon
25908;+47;57 65 56 00;;Telefon
25909;+47;75 07 40 00;;Telefon
25910;+47;74 38 70 00;;Telefon
25911;+47;74 85 51 00;;Telefon
25912;+47;51 42 98 00;;Telefon
25913;+47;72 83 35 00;;Telefon
25914;+47;22 03 35 00;;Telefon
25915;+47;32 86 60 00;;Telefon
25915;+47;32 86 62 50/10;servicetorget;Telefon
25917;+47;62 80 80 00;;Telefon
25927;+47;46 44 60 98;;Telefon
25928;+47;35 98 62 00;;Telefon
25930;+47;22 45 13 00;;Telefon
25932;+47;23 08 12 00;;Telefon
25933;+47;22 54 17 00;;Telefon
25935;+47;23 08 88 21;;Telefon
25936;+47;22 82 90 00;;Telefon
25937;+47;51 79 30 00;;Telefon
25938;+47;77 09 90 00;;Telefon
25939;+47;74 12 42 00;;Telefon
25940;+47;64 00 30 00;;Telefon
25946;+47;63 80 60 00;;Telefon
25948;+92;51 2279720-4;;Telefon
25949;+47;37 96 12 00;;Telefon
25950;+62;21 5761523;;Telefon
25950;+62;21 5761524;;Telefon
25951;+47;61 31 57 00;;Telefon
25952;+47;53 66 95 00;;Telefon
25953;+47;57 72 61 00;;Telefon
25954;+47;78 46 80 00;;Telefon
25955;+47;77 74 60 00;;Telefon
25956;+47;52 85 75 00;;Telefon
25956;+47;52 85 75 10;servicetorg;Telefon
25957;+47;78 48 71 00;;Telefon
25958;+47;23 95 57 00;;Telefon
25958;+380;44 590 0470;;Telefon
25959;+47;22 03 59 00;;Telefon
25960;+47;74 32 48 00;;Telefon
25962;+47;33 03 10 00;;Telefon
25963;+47;69 21 50 00;;Telefon
25964;+47;70 16 12 00;;Telefon
25966;+47;70 07 50 00;;Telefon
25967;+47;57 71 15 00;;Telefon
25968;+47;71 21 40 00;;Telefon
25969;+47;76 96 60 00;;Telefon
25970;+47;75 05 78 00;;Telefon
25971;+47;67 23 50 00;;Telefon
25972;+47;51 83 10 00;;Telefon
25972;+47;97 69 64 42;;Telefon
25974;+47;73 55 90 00;;Telefon
25975;+47;35 02 62 00;;Telefon
25975;+47;35 57 53 00;opptakskontor;Telefon
25976;+47;38 34 91 00;;Telefon
25977;+47;38 14 10 00;;Telefon
25978;+47;55 58 75 00;;Telefon
25979;+47;75 51 72 00;;Telefon
25980;+47;32 86 95 00;;Telefon
25981;+47;78 45 05 00;;Telefon
25982;+47;61 13 51 00;;Telefon
25983;+47;77 05 81 00;;Telefon
25984;+47;62 43 00 00;;Telefon
25985;+47;61 28 80 00;;Telefon
25986;+47;815 33 370;;Telefon
25987;+47;815 33 370;;Telefon
25988;+47;815 33 370;;Telefon
25989;+47;815 33 370;;Telefon
25990;+47;69 37 50 00;;Telefon
25990;+47;90 851 920;;Telefon
25992;+47;57 78 95 00;;Telefon
25993;+47;70 08 13 00;;Telefon
25993;+47;70 08 13 11;servicetorg;Telefon
25994;+47;75 06 80 00;;Telefon
25995;+47;72 44 17 00;;Telefon
25996;+47;35 02 80 00;;Telefon
25997;+47;51 75 70 00;;Telefon
25998;+47;69 92 44 00;;Telefon
25999;+47;33 05 95 00;;Telefon
26000;+47;32 16 11 00;;Telefon
26001;+47;32 09 21 00;;Telefon
26002;+47;33 06 41 00;;Telefon
26003;+47;72 41 76 00;;Telefon
26004;+47;55 23 90 00;;Telefon
26006;+47;02800;;Telefon
26006;+47;55 55 63 00;;Telefon
26007;+47;57 87 98 00;;Telefon
26008;+47;75 55 93 00;alarm;Telefon
26008;+47;75 55 93 00;;Telefon
26010;+47;63 92 01 00;;Telefon
26011;+47;32 79 71 00;;Telefon
26012;+47;815 33 370;;Telefon
26013;+47;55 23 85 00;;Telefon
26014;+47;62 54 40 00;;Telefon
26016;+47;02800;;Telefon
26016;+47;75 11 27 00;;Telefon
26017;+47;23 13 90 20;;Telefon
26018;+358;9 686 0180;;Telefon
26019;+47;72 46 00 00;;Telefon
26020;+47;75 19 70 00;;Telefon
26021;+47;31 40 88 00;;Telefon
26022;+47;56 52 40 00;;Telefon
26023;+47;77 02 18 00;;Telefon
26023;+47;77 02 18 10;servicekontoret;Telefon
26024;+47;37 25 03 00;;Telefon
26024;+47;94 50 24 83;vakt teknisk drift;Telefon
26026;+47;74 31 21 00;;Telefon
26026;+47;74 33 13 00;teknisk vakt;Telefon
26027;+47;62 94 20 00;;Telefon
26028;+502;2366 5908;;Telefon
26029;+47;02800;;Telefon
26029;+47;61 05 30 00;;Telefon
26030;+47;57 78 20 00;;Telefon
26031;+31;70 311 7611;;Telefon
26032;+47;76 16 40 00;;Telefon
26033;+47;69 17 45 00;;Telefon
26035;+47;71 55 96 00;;Telefon
26036;+47;62 56 30 00;;Telefon
26036;+47;62 56 30 10;servicekontoret;Telefon
26036;+47;971 87 497;vakttelefon;Telefon
26037;+47;02800;;Telefon
26037;+47;62 53 90 00;;Telefon
26038;+47;75 76 50 00;;Telefon
26038;+47;75 76 50 14;servicekontor;Telefon
26039;+47;78 40 20 00;;Telefon
26040;+47;70 20 75 00;;Telefon
26041;+263;4 25 24 26;;Telefon
26042;+47;32 02 90 00;;Telefon
26043;+47;75 18 22 20;;Telefon
26044;+47;61 33 84 00;;Telefon
26046;+47;70 09 50 00;;Telefon
26047;+47;77 02 60 00;;Telefon
26048;+47;78 45 27 00;;Telefon
26048;+47;90 86 10 00;vakttelefon teknisk;Telefon
26049;+47;75 18 48 00;;Telefon
26050;+47;52 74 30 00;;Telefon
26051;+47;02800;;Telefon
26051;+47;52 86 80 00;;Telefon
26052;+47;55 55 33 33;;Telefon
26054;+47;55 55 33 33;;Telefon
26056;+47;55 55 33 33;;Telefon
26057;+47;55 55 33 33;;Telefon
26058;+47;55 55 33 33;;Telefon
26059;+47;55 55 33 33;;Telefon
26060;+47;55 55 33 33;;Telefon
26061;+47;55 55 33 33;;Telefon
26063;+47;55 55 33 33;;Telefon
26064;+47;55 55 33 33;;Telefon
26065;+47;55 55 33 33;;Telefon
26066;+47;55 55 33 33;;Telefon
26067;+47;35 06 71 00;;Telefon
26068;+47;57 72 20 00;;Telefon
26069;+47;78 49 63 00;;Telefon
26070;+47;22 87 62 00;;Telefon
26071;+47;57 71 85 00;;Telefon
26072;+47;61 22 44 00;;Telefon
26074;+41;22 918 0400;;Telefon
26075;+47;75 76 06 00;;Telefon
26076;+47;70 18 80 00;;Telefon
26077;+47;71 29 11 11;;Telefon
26078;+47;66 10 60 00;;Telefon
26079;+47;37 11 97 00;;Telefon
26080;+47;51 61 11 00;;Telefon
26081;+47;61 18 95 00;;Telefon
26082;+47;57 88 38 00;;Telefon
26083;+47;74 16 80 00;;Telefon
26084;+47;61 26 60 00;;Telefon
26085;+47;22 00 35 00;;Telefon
26086;+47;51 56 87 00;;Telefon
26087;+47;57 64 30 00;;Telefon
26087;+47;57 65 50 80;Bildetelefon;Telefon
26088;+47;73 19 90 00;;Telefon
26089;+47;35 58 61 10;;Telefon
26090;+47;77 64 20 00;;Telefon
26091;+47;38 17 60 00;;Telefon
26092;+47;33 37 10 00;;Telefon
26093;+47;69 24 70 00;;Telefon
26094;+47;21 06 84 00;;Telefon
26095;+47;55 55 33 33;;Telefon
26097;+47;55 55 33 33;;Telefon
26098;+47;37 01 75 00;;Telefon
26099;+47;32 26 66 00;;Telefon
26100;+47;78 95 03 00;;Telefon
26101;+47;62 55 10 00;;Telefon
26102;+47;55 57 20 00;;Telefon
26103;+47;71 25 84 43;;Telefon
26104;+47;75 53 15 00;;Telefon
26129;+47;55 55 33 33;;Telefon
26130;+47;55 55 33 33;;Telefon
26133;+47;23 13 54 00;;Telefon
26135;+47;64 90 60 00;;Telefon
26136;+47;37 23 55 00;;Telefon
26137;+47;74 80 88 00;;Telefon
26138;+47;73 54 24 60;;Telefon
26139;+47;71 26 81 00;;Telefon
26140;+47;480 53 146;Beredskapstelefon;Telefon
26140;+47;72 46 32 00;;Telefon
26141;+47;56 58 01 00;;Telefon
26142;+47;21 06 72 00;;Telefon
26144;+47;55 55 33 33;;Telefon
26150;+47;55 55 33 33;;Telefon
26154;+47;74 28 64 00;;Telefon
26155;+47;69 79 77 00;;Telefon
26156;+47;69 30 60 00;;Telefon
26157;+47;02800;;Telefon
26157;+47;69 11 33 00;;Telefon
26158;+47;03737;;Telefon
26159;+47;23 40 06 80;;Telefon
26160;+47;22 05 90 70;;Telefon
26162;+47;51 70 00 00;;Telefon
26165;+47;815 70 400;;Telefon
26167;+47;03003;;Telefon
26167;+47;8;;Telefon
26169;+47;03737;;Telefon
26170;+47;03737;;Telefon
26172;+47;03737;;Telefon
26173;+47;03737;;Telefon
26174;+47;03737;;Telefon
26178;+47;31 02 20 00;;Telefon
26179;+47;57 75 60 00;;Telefon
26180;+47;32 05 36 00;;Telefon
26181;+47;22 86 84 00;;Telefon
26182;+47;23 11 72 00;;Telefon
26183;+47;21 07 37 00;;Telefon
26184;+47;62 49 10 00;;Telefon
26185;+47;02800;;Telefon
26185;+47;64 85 16 00;;Telefon
26187;+47;03737;;Telefon
26191;+47;03737;;Telefon
26193;+47;03737;;Telefon
26195;+47;03737;;Telefon
26196;+47;03495;;Telefon
26196;+47;800 30 179;;Telefon
26197;+47;53 45 85 00;;Telefon
26197;+47;95 22 99 50;teknisk vakt;Telefon
26198;+47;57 73 80 00;;Telefon
26199;+47;55 09 60 00;;Telefon
26200;+47;02800;;Telefon
26200;+47;57 75 88 00;;Telefon
26201;+47;76 05 22 01;;Telefon
26202;+47;74 22 11 00;;Telefon
26203;+47;38 32 80 00;;Telefon
26204;+47;37 93 23 00;;Telefon
26204;+47;918 75 760;vakt driftsavd.;Telefon
26205;+47;38 38 20 00;;Telefon
26206;+47;75 60 40 00;;Telefon
26207;+47;56 16 51 00;;Telefon
26210;+47;63 88 61 00;;Telefon
26211;+47;78 96 30 00;;Telefon
26213;+47;51 71 47 00;;Telefon
26216;+47;03495;;Telefon
26216;+47;800 30 179;;Telefon
26218;+47;03495;;Telefon
26218;+47;800 30 179;;Telefon
26219;+47;03495;;Telefon
26219;+47;800 30 179;;Telefon
26220;+47;03495;;Telefon
26220;+47;800 30 179;;Telefon
26221;+47;03495;;Telefon
26221;+47;800 30 179;;Telefon
26222;+47;03495;;Telefon
26226;+47;53 75 80 00;;Telefon
26230;+47;76 98 15 00;;Telefon
26231;+47;22 24 75 03;;Telefon
26232;+47;22 12 93 00;;Telefon
26234;+47;24 14 40 00;;Telefon
26236;+880;2 881 6276;;Telefon
26237;+47;61 24 21 00;;Telefon
26238;+47;32 21 16 00;;Telefon
26239;+47;03 008;;Telefon
26239;+47;32 04 60 00;fra utlandet;Telefon
26242;+47;35 99 70 00;;Telefon
26242;+47;56 12 44 74;talestyrt sentralbord;Telefon
26243;+353;1 662 1800;;Telefon
26244;+47;77 18 92 00;;Telefon
26245;+47;75 05 22 00;;Telefon
26247;+47;71 29 91 00;;Telefon
26248;+47;53 67 35 00;;Telefon
26249;+47;57 88 58 00;;Telefon
26250;+47;69 70 20 00;;Telefon
26251;+47;62 55 06 00;;Telefon
26252;+47;62 83 36 00;;Telefon
26253;+47;66 10 70 00;;Telefon
26254;+47;51 46 80 00;;Telefon
26255;+47;77 60 33 33;;Telefon
26256;+47;62 43 30 00;;Telefon
26257;+47;64 99 20 00;;Telefon
26258;+47;62 45 96 00;;Telefon
26259;+47;55 90 51 00;;Telefon
26260;+47;02800;;Telefon
26260;+47;75 54 58 00;;Telefon
26261;+47;52 75 25 00;;Telefon
26262;+55;61 3443 87 20;;Telefon
26262;+55;61 3443 8722;;Telefon
26263;+47;57 79 63 00;;Telefon
26264;+32;2 238 73 00;;Telefon
26264;+47;23 95 33 00;;Telefon
26265;+32;2 238 74 00;;Telefon
26266;+40;21 306 98 00;;Telefon
26266;+47;23 95 68 00;;Telefon
26267;+36;1 325 33 00;;Telefon
26267;+47;23 95 27 00;;Telefon
26268;+54;(0) 11 43 28 87 17;;Telefon
26268;+47;23 95 44 00;;Telefon
26269;+47;61 36 62 50;;Telefon
26273;+47;37 93 47 00;;Telefon
26274;+47;37 93 85 00;;Telefon
26274;+47;91 33 15 10;vakt vatn og avløp;Telefon
26275;+47;72 51 95 00;;Telefon
26276;+47;35 05 90 00;;Telefon
26277;+47;76 11 42 00;;Telefon
26278;+47;53 42 30 00;;Telefon
26278;+47;53 42 30 27;kundetorget;Telefon
26279;+2;02 2735 8046/3340;;Telefon
26279;+2;02 2736 3955;;Telefon
26280;+61;2 627 334 44;;Telefon
26281;+27;12 342 6100;;Telefon
26282;+47;(+58 212) 953 0269;;Telefon
26282;+47;(+58 212) 953 067;;Telefon
26282;+47;(+58 212) 953 1973;;Telefon
26283;+94;11 560 8700;;Telefon
26284;+47;21 55 54 18;;Telefon
26284;+47;963 11 612 2941;;Telefon
26285;+255;22 211 3366;;Telefon
26285;+47;23 95 56 00;;Telefon
26286;+30;210 7246173;;Telefon
26288;+47;71 17 15 00;;Telefon
26289;+47;71 64 74 00;;Telefon
26290;+47;63 85 25 00;;Telefon
26293;+47;57 65 12 00;;Telefon
26294;+47;76 92 90 00;;Telefon
26295;+47;35 96 50 00;;Telefon
26295;+47;35 96 52 40;servicetorg;Telefon
26297;+47;815 48 222;;Telefon
26298;+47;815 48 222;;Telefon
26300;+47;67 57 65 00;;Telefon
26301;+47;02800;;Telefon
26301;+47;67 57 60 00;;Telefon
26302;+66;(0)2 204 6500;;Telefon
26303;+86;10 8531 9600;;Telefon
26303;+86;10 8531 9610;visa;Telefon
26304;+381;11 36 70 404;;Telefon
26306;+47;55 69 97 00;;Telefon
26309;+49;30 50 50 50;;Telefon
26310;+41;31 310 55 55;;Telefon
26311;+47;37 28 15 00;;Telefon
26313;+47;0 45 44;;Telefon
26313;+47;22 47 76 00;fra utlandet;Telefon
26314;+47;22 98 90 50;;Telefon
26315;+47;23 10 01 40;;Telefon
26316;+47;815 48 222;;Telefon
26317;+47;815 48 222;;Telefon
26318;+47;815 48 222;;Telefon
26319;+47;815 48 222;;Telefon
26320;+47;815 48 222;;Telefon
26321;+47;815 48 222;;Telefon
26322;+47;815 48 222;;Telefon
26323;+47;815 48 222;;Telefon
26325;+251;113 710799;;Telefon
26327;+47;35 54 05 00;;Telefon
26328;+47;22 18 81 00;;Telefon
26328;+47;22 18 81 01;;Telefaks
26328;+47;800 80 960;;Grønt nummer
26329;+47;22 05 50 00;;Telefon
26331;+47;75 07 50 00;;Telefon
26332;+962;6 593 1646;;Telefon
26333;+47;23 95 60 00;;Telefon
26333;+90;312 405 8010;;Telefon
26339;+47;52 74 50 00;døgnbemanning;Telefon
26340;+47;23 31 30 50;;Telefon
26340;+47;23 31 35 96;informasjonshjørnet;Telefon
26341;+233;302 744 300;;Telefon
26342;+971;2 621 1221;;Telefon
26373;+47;21 07 70 00;;Telefon
26374;+47;23 15 95 50;;Telefon
26375;+47;02395;kun fra Norge;Telefon
26375;+47;23 95 00 00;;Telefon
26378;+47;21 52 99 00;;Telefon
26396;+47;24 15 60 20;;Telefon
26397;+47;22 59 13 00;døgnåpen;Telefon
26397;+47;810 20 050;;Telefon
26401;+47;63 89 63 00;;Telefon
26403;+47;23 62 00 00;;Telefon
26403;+47;815 00 888;;Telefon
26404;+47;815 30 550;;Telefon
26406;+47;0047 21 31 62 60;Fra utland;Telefon
26406;+47;04004;;Telefon
26415;+47;05000;Kundeservice;Telefon
26415;+47;820 90 100;Telenoreksperten;Telefon
26416;+47;22 24 90 90;;Telefon
26417;+47;09575;;Telefon
26417;+47;909 92 231;beredskapstelefon;Telefon
26419;+47;22 38 73 00;;Telefon
26419;+47;22 38 73 33;Info;Telefon
26420;+47;22 24 90 90;;Telefon
26433;+47;77 01 83 50;;Telefon
26437;+47;73 90 40 50;;Telefon
26438;+47;64 84 84 84;;Telefon
26439;+47;73 90 40 00;;Telefon
26440;+47;51 87 60 00;;Telefon
26450;+47;77 75 05 00;;Telefon
26451;+47;22 94 04 00;;Telefon
26452;+47;03400;;Telefon
26452;+47;73 58 05 00;;Telefon
26453;+47;22 24 90 90;;Telefon
26456;+47;73 58 05 00;;Telefon
26479;+47;22 24 90 90;;Telefon
26491;+47;22 40 00 00;;Telefon
26492;+47;22 40 00 00;;Telefon
26507;+47;22 36 72 00;;Telefon
26518;+47;21 04 58 00;;Telefon
26519;+47;22 54 19 50;;Telefon
26520;+47;22 02 26 00;;Telefon
26521;+47;22 02 59 00;;Telefon
26522;+47;24 14 42 00;;Telefon
26524;+47;69 30 12 00;;Telefon
26536;+47;23 19 51 00;;Telefon
26537;+47;22 47 56 00;;Telefon
26538;+47;23 35 15 00;;Telefon
26538;+47;23 35 16 00;;Telefon
26540;+47;78 47 40 00;;Telefon
26549;+47;21 07 00 00;;Telefon
26549;+47;21 07 00 01;;Telefaks
26549;+47;800 33 166;;Grønt nummer
26550;+47;815 48 222;;Telefon
26551;+47;33 41 25 00;;Telefon
26551;+47;482 12 000;vakt v. ulykker;Telefon
26553;+47;480 39 000;;Telefon
26581;+47;22 54 12 00;;Telefon
26582;+47;23 30 12 00;;Telefon
26583;+47;22 03 70 00;;Telefon
26585;+47;22 99 40 00;;Telefon
26606;+47;22 39 69 00;;Telefon
26608;+47;22 47 78 50;;Telefon
26609;+47;75 14 90 00;;Telefon
26610;+47;79 02 12 22;vakttelefon;Telefon
26610;+47;79 02 43 00;;Telefon
26611;+47;23 29 10 00;;Telefon
26653;+47;03495;;Telefon
26653;+47;800 30 179;;Telefon
26654;+47;07847;;Telefon
26654;+47;33 03 48 08;;Telefon
26659;+47;22 24 90 90;;Telefon
26674;+47;22 07 70 00;fra utlandet;Telefon
26674;+47;800 80 000;;Telefon
26675;+47;21 09 00 00;;Telefon
26676;+47;03012;infosenter;Telefon
26676;+47;22 86  03 00;;Telefon
26676;+47;22 86 02 00;Årsavgift;Telefon
26676;+47;800 312 12;narkotips;Grønt nummer
26683;+47;23 40 06 00;;Telefon
26684;+47;03737;;Telefon
26684;+47;23 40 05 00;;Telefon
26685;+47;23 15 73 00;;Telefon
26685;+47;23 15 73 01;;Telefaks
