"vurderingid";"created";"navn";"url";"omraade";"nr";"krav";"poeng";"maxscore";"kommentar"
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.2";"Nettsted og tjeneste er logisk og ryddig";"51";"51";"Godkjent på alle punkt. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.3";"Tjenestens enkeltelementer er konvensjonelt utformet";"32";"48";"Nedtrekksliste: Det finnes 1 slik på steg 2 og denne har ikke nøytralt valg. Ikke godkjent. <br/>Benevninger er ikke vist ved felt som telefon og postnummer, men det er lagt inn begrensninger i innfyllingen, så vi godkjenner. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.4";"Det viktigste er framhevet";"35";"35";"På nettstedet er lenke til e-skjema tydelig markert med grafiske virkemidler og innsendingsknappen er tydelig, men kunne med fordel skilte seg fra &quot;Avbryt&quot; og &quot;Forrige&quot; på en annen måte enn ved bruk av farge. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.5";"Innholdet er uttrykt i et godt språk";"0";"45";"tar seinere"
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.6";"Innholdet presenteres på flere språk og målformer";"8";"40";"Vi fant ingen info på andre språk enn norsk. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.7";"Teknologien brukes for å forenkle oppgaveløsningen";"0";"45";"Nettsted og tjeneste benytter kjent web-/skjemateknologi og har ikke tatt i bruk mulighetene for sporvalg. Ikke godkjent. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.8";"Tjenesten har forhåndsutfylte felter";"0";"25";"Vi fikk ikke forhåndsinnloggingen via ID-porten til å virke. Det er heller ingen forklaring på fordelene ved innlogging. Ikke godkjent. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.9";"Brukerne av tjenesten mister ikke registrerte opplysninger";"15";"25";"Bruk av tilbakeknappen: Ved bruk av nettleserens tilbakeknapp får bruker varsel, men knappen lar seg ikke bruke til navigering. Ikke godkjent.   <br/>Varsel av klikk av andre lenker: Klikk på personvernerklæringen fører ikke til tap av data og ved klikk på &quot;Avbryt&quot; fikk i et varsel. Godkjent. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.10";"All funksjonalitet er enkel å oppdage og å bruke";"25";"25";"I all hovedsaker er lenker og knapper enkel å klikke på. Det et ett unntak som bør forbedres: Hjelpikonet i steg 2(livsløpstandard). "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.11";"All funksjonalitet kan betjenes med tastatur";"10";"20";"Tilgang: Vi fikk tilgang til alle felt og lenker, men det er for vanskelig å komme inn i og ut av innloggsboksen(lightbox). Ikke godkjent. <br/>Logisk rekkefølge: I all hovedsak riktig. Godkjent. <br/>Tydelig fokus: Ja, fokus er tydelig markert i e-skjemaet. Godkjent. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.12";"Nettsted og tjeneste har god kontrast";"20";"20";"Konstrastverdier: Kontrastverdiene tilfredsstiller stort sett kravene, men bør forbedres i footer inne i e-skjemaet. Godkjent. "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"6. Det er lett å få hjelp";"6.1";"Brukerne får hjelp til å unngå og å rette opp feil";"15";"38";"Feilliste ved flere steg: Tjenesten har oversikt og lenker til talbake til feil, men ingen i det aktuelle feltet på kontrollsiden. Godkjent under tvil <br/>Fikk ingen varsel ved mangler. Varsles umiddelbart  og nærfeltet ved feil, f.eks. i epostfeltet. <br/>Feilmeldingers innhold: Mye bra, men ikke alle er like presise og instruktive nok. Se f.eks. &quot;E-post må være en epostadresse.&quot; Det største problemet er imidlertid at feilmeldingen forsvinner dersom bruker skriver noe i et annet felt. Ikke godkjent. <br/>Hjelpetekster: Manglefull bruk av hjelptekster. F.eks. ingen forklaring på hva som menes med &quot;Medsøker&quot; eller hvorfor kontaktperson hos NAV skal oppgis. Ikke godkjent. <br/>Kunne gå videre uten å rette feil: Ikke mulig å gå videre til neste side(ikke fri utfyllingsrekkefølge). "
"19321";"07.03.2016";"Kommunal bolig - Grong kommune";"https://www.grong.kommune.no/kultur-og-fritid/friluftsliv/kartlegging-og-verdisetting-av-friluftsomrader-i-grong-kommune/kommunale-boliger.3158.aspx";"6. Det er lett å få hjelp";"6.2";"Brukerstøtte er lett tilgjengelig";"25";"25";"Nettsted: Har viktig kontaktinfo i footer - også i e-skjema. Godkjent.<br/>Tjenesten: Utvidet brukerstøtte - oppgir telefonnummer til brukerstøtte i footer. Godkjent. <br/>Utfyllende kontaktinfo: Mangler organisasjonsnummer, men vi godkjenner. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"1. Tjenesten er enkel å finne";"1.1";"Nettsted og tjeneste er enkle å finne gjennom søk";"45";"60";"Eksternsøk &quot;kommunal bolig Malvik&quot; gir treff blant de 5 føste i google. &quot;hjelp til bolig Malvik&quot; gir ikke gode treff. BIng: gir treff på &quot;boligrådgivning og finansiering&quot;, ingen treff til siden om kommunal bolig, men er lenket til fra &quot;boligrådgivningssiden. Gir poeng. <br/>Internsøk 24/01/16: &quot;bolig&quot; gir ingen treff. &quot;Kommunal bolig&quot; gir ingen treff. Kan virke som søket ikke fungerer. Ny test 23.02: søk &quot;kommunal bolig&quot; gir relevant treff som nummer seks. Det er vanskelig for bruker å vite hvor søkeresultatet tar han/hun da det ikke gis noe indikasjon vha tekst i søkeresultatet. Ikke godkjent. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"1. Tjenesten er enkel å finne";"1.2";"Innhold er enkelt å identifisere";"40";"40";"Title framsida: Hjem - MALVIK KOMMUNE&gt;. Bolig og eiendom: title: Bolig og eiendom - MALVIK KOMMUNE.  Skjema: title Kommunal bolig - leie (KF-459) Malvik kommune. <br/><br/>Overskrift skjema: Kommunal bolig - leie (KF-459) i h1. ok. &quot;Kommunale boliger&quot; på kjerneside i h1. ok, men denne siden er vanskeligere å komme til enn siden &quot;kommunal gjennomgangsbolig&quot;. Denne tittelen er ikke særlig beskrivende for, men godkjenner under tvil. <br/>URL: stort sett ok. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.1";"Identitet, formål og oppgaver kommer klart fram";"35";"35";"Identitet: logo på nettsted. Identifisere tjenesteeier: logo i skjema. <br/>Formål og oppgaver: bra om organisasjon og politikk.  "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.2";"Tilpasset plikt- og rettighetsinformasjon er tilgjengelig for brukerne av tjenesten";"0";"28";"Angående relevante lover, forskrifter: det er lagt inn overskrift for dette, men det er ikke lagt inn relevant lenke. Gir ikke poeng. <br/><br/>Angående tilpasset plikt- og rettighetsinfo: Kjernesiden for kommunal bolig, &quot;Kommunal gjennomgangsbolig&quot;: http://www.malvik.kommune.no/kommunal-gjennomgangsbolig.187041.26262636.tkt.html. Malvik har tilpasset tjenestebeskrivelse, men jeg er usikker på om brukeren faktisk vil komme innom den i normal oppgaveløsning. Dette fordi &quot;gjennomgangsbolig&quot; er et fremmed begrep og bruker derfor sannsynligvis vil scanne forbi lenken. En annen inngang til tjenesten/skjemaet er gjennom &quot;Kommunal bolig&quot; (under Selvbetjening). Denne går rett til skjema, og bruker vil dermed gå glipp av informasjonen, som ikke blir gjentatt i skjema og som dermed gjør det vanskelig å fylle ut. Siden en sannsynlig vei til tjenesten innebærer at bruker går glipp av vesentlig informasjon han/hun senere trenger til utfylling velger jeg å ikke gi poeng. <br/>"
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.3";"Brukerne av tjenesten finner informasjon om saksgang og krav til dokumentasjon";"25";"35";"Det er et generelt problem at viktig informasjon ikke er tilgjengelig gjennom alle innganger til skjemaet/tjenesten &quot;kommunal bolig&quot; (som beskrevet i kommentar til indikator 2.2). Det gis informasjon om alternative løsninger i tjenestebeskrivelsen, samt saksbehandlingstid: http://www.malvik.kommune.no/kommunal-gjennomgangsbolig.187041.26262636.tkt.html<br/><br/>Angående opplysninger man bør ha tilgjengelig: jeg finner ingen informasjon om dette. Av opplysninger som ikke er vanlig å huske, og som man derfor burde få beskjed om at man trenger, er Boflate i kvm. Man må også velge hvilken type bolig man ønsker, noe som fordrer mer kunnskap enn hva som er vanlig å ha (gis ikke informasjon om boligtypene i selve skjemaet). Gir derfor ikke poeng.   "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.4";"Brukerne av tjenesten får bekreftelse på innsending av opplysninger";"15";"30";"Fikk umiddelbare respons og bekreftelse på skjerm. <br/><br/>Bekreftelsen inneholdt alle meddelte opplysninger, men mangler info om innsyn, saksgang. Ikke godkjent "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.5";"Brukerne har mulighet til å gi tilbakemelding";"5";"25";"Malvik er på facebook og LinkedIn.<br/>Har tilbakemeldingsfunksjonalitet i høyre ytterkant (litt vanskelig å oppdage), men ingen slik funksjonalitet inne i tjenesten og ikke direkte lenke fra tjenesten til info-/kjernesiden med slik funksjonalitet. Vi godkjenner derfor ikke på dette testpunktet. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.6";"Nettstedet legger til rette for innsyn i postjournal";"15";"25";"Innsynsbestilling via epost godkjennes ikke. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.7";"Nettstedet legger til rette for innsyn i saker og møter";"20";"30";"Innsyn i saksdokument i pdf/doc. Malviks kommunestyremøter streames og lagres i arkiv: http://www.malvik.kommune.no/web-tv.172987.no.html<br/> "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"2. Nettsted og tjeneste er troverdig";"2.8";"Nettstedet legger til rette for elektroniske høringer";"0";"25";"Malvik bruker KF-skjema for å sende inn høringsuttalelse: https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=140&amp;ouref=1663. <br/><br/>Usikker på poenggivning fordi denne ikke ser ut til å være integrert i høringene, se eksempel:  http://www.malvik.kommune.no/utkast-til-demensplan-2020.5767341-167943.html<br/><br/><br/>"
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"3. Nettsted og tjeneste er trygg å bruke";"3.1";"Hensynet til personvern er ivaretatt";"0";"25";"Veldig tynt om informasjonskapsler: &quot; Informasjonskapslene blir hovedsakelig benyttet for trafikkmåling og optimalisering av tjenesten. &quot; Mangler opplysninger om hvilke opplysninger som blir brukt, formålet med bruken, samt hvem som bruker opplysningene. Ikke godkjent. <br/><br/>Personvernerklæring: skjema for kommunal bolig har personvernerklæring ved innlogging, men den er ikke tilgjengelig etter innlogging (som er et krav). https://skjema.kf.no/more/wizard/personvern_skjema.jsp?languageid=1&amp;orgunitid=1419<br/><br/>"
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"3. Nettsted og tjeneste er trygg å bruke";"3.2";"Tjenester med sensitiv informasjon er kryptert";"24";"32";"Søknad om kommunal bolig: https://skjema.kf.no/more/wizard/qpage.jsp?wizardid=2556&amp;ouref=1663&amp;languageid=1<br/><br/>Score i Qualys SSL server-test: A. 	Fri, 05 Feb 2016 12:31:55 UTC. Ikke utvidet validering. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.1";"Nettsted og tjeneste er tilgjengelig over både IPv4 og IPv6";"0";"20";"Hverken nettsted eller tjeneste er tilgjengelig over IPv6. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.2";"Nettsted og tjeneste er optimalisert for god ytelse og rask nedlasting";"30";"30";"05022016: Framsida - 396.2K, Grade C. Bolig og eiendom - 304.9K, grade B. Kjerneside &quot;Kommunal gjennomgangsbolig&quot;, Grade B.  <br/><br/>Tjenesten: Grad A på inngangssiden. https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&amp;ouref=1663. De tre skjemasidene: Grade B. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.3";"Nettsted og tjeneste er tilpasset mobile enheter";"10";"45";"Samsung S5 mobil: Helhetsinntrykk: ikke alt innhold er mobiltilpasset, som tjenesten/skjemaet  (søke kommunal bolig - leie) og postlisten, men kan nåes gjennom mobil. Nettstedet er ellers mobiltilpasset.    "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.4";"Funksjonaliteten virker og innholdet er oppdatert";"10";"20";"Angående funksjonalitet som ikke virker: i tjenesten/skjemaet for å søke bolig er det umulig å rette opp feil i eierforhold og type bolig hvis man endrer boligsituasjon for søkeren. Disse feltene &quot;fryses&quot; slik at hvis man ønsker å gjøre om på feltet i valg av boligsituasjon vil man ikke kunne fjerne tidligere valg.  <br/> <br/>Sjekket informasjon om leie av bolig og tjenesteomtalen, samt infoside om gjennomgangsbolig: http://www.malvik.kommune.no/kommunale-boliger.176439.no.html. Virker ok. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.5";"Alt innhold er korrekt kodet";"32";"55";"HTML-validering av nettsted, antall sider med mindre enn 10 feil: 103 av 107.<br/>CSS brukes på nettsted. Inne i tjenesten er det imidlertid omfattende bruk av tabeller. Ikke godkjent<br/><br/>Html-koden i skjema (leie kommunal bolig) validerer uten feil: https://skjema.kf.no/more/wizard/qpage.jsp<br/><br/>På nettstedet fant vi mye god semantisk koding - se f.eks. http://www.malvik.kommune.no/kommunal-gjennomgangsbolig.187041.26262636.tkt.html. Inne i tjenesten er det også mye bra, men f.eks. er overskriftene her lagt i div-elementer. Godkjent som delvis.  "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.6";"Brukerne av tjenesten får varsel om tidsbegrensninger";"10";"10";"SKjemaet ser ikke ut til å være tidsstyrt. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"4. Nettsted og tjeneste virker (fungerer godt)";"4.7";"Nettstedeier har gjort åpne data tilgjengelig";"0";"25";"05.02.16: Finner ikke data fra Malvik kommune på data.norge.no. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.1";"Det er enkelt å orientere seg";"20";"55";"Angående manymarkering og/eller klikkbar brødsmulesti: Malvik har dette på nettstedet, men det er en forvirrende informasjonsarkitektur. Går man inn i et tema, f.eks &quot;bolig og eiendom&quot; vil en &quot;dette ut&quot; av stien man har valgt og over i &quot;tjenester a-å&quot; i det man skal utføre en oppgave. Siden kommunal bolig ikke er et tema blir det kun listet opp under tjenesteomtaler, men det er ikke naturlig for bruker å ha et klart skille mellom hva som er tema og hva som er tjenesteomtaler/selvbetjening. Godkjenner menymarkering, men gir ikke poeng for enkel intern navigasjon da den ikke oppleves som logisk. <br/><br/>Angående stegene i utfyllingsprosessen (kommunal bolig). Siste steg er ikke med i oversikten og kommer som en overraskelse &quot;Skjemakontroll&quot;. Dette gjør også at framdrifsinformasjonen er upresis. Trekker for stegoversikt, men gir poeng for framdriftsinfo under tvil.  <br/>"
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.2";"Nettsted og tjeneste er logisk og ryddig";"26";"51";"Angående skille mellom ulike tekstelementer; nettsted: tidvis understreking av tekst som ikke er lenker. Dette er ikke god praksis fordi det innbyr til å klikke. Eks: http://www.malvik.kommune.no/soeknad-om-opptak-til-barnehage.5660155-344899.html og http://www.malvik.kommune.no/adressering.284406.no.html. Det samme gjelder &quot;Standard på boligen&quot; i tjenesten &quot;kommunal bolig&quot;.  Ikke godkjent. <br/><br/><br/>Ryddighet: nettstedets tre bokser som tilpasses etter en av boksenes innhold gjør at nettstedet virker rotete siden det sjelden er likevekt mellom innholdet. En får derfor ofte store bokser uten eller med veldig lite innhold. Eks: http://www.malvik.kommune.no/arbeid-og-naering.174444.no.html<br/><br/>Logisk tema og fremdrift: ok<br/><br/>Det som hører sammen er plassert nær hverandre: steg 2, boligsituasjonen for søkeren, i skjema om kommunal bolig er veldig rotete. Radioknappen for  &quot;bokollektiv&quot; er plasser på linjen over. Overskriften &quot;Standard på boligen&quot; henger ikke godt sammen med &quot;Type bolig&quot;, men med spm under om kjøkken.  Ikke godkjent. <br/> "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.3";"Tjenestens enkeltelementer er konvensjonelt utformet";"32";"48";"Angående konsekvent utforming: i steg 2 i tjenesten (nåværende bosituasjon) blir ikke eierforhold til egen bolig gråa ut når den er in-aktiv. Dette er en konvensjon som ellers er brukt i tjenesten/skjemaet. <br/><br/>Angående benevninger: ulik praksis på hvordan det oppgis, henholdsvis i ledetekst &quot;boflate i kvm&quot;, eller hakeparantes etter innfyllingsfelt (f.nr). Gir poeng under tvil. <br/><br/>Avkryssingsbokser og radioknapper: teksten til radioknappen for bokollektiv er så malplassert at jeg ikke godkjenner.  "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.4";"Det viktigste er framhevet";"0";"35";"Ingen tydelig innsendingsknapp i siste oversiktlige steg, den kommer først etter kontroll. Man vet dermed ikke om man sender inn skjemaet eller ikke når man trykker &quot;neste side&quot; i siste steg. Ikke godkjent. <br/><br/>På nettstedet er ikke innholdet prioritert slik at alt fremstår som like viktig. Det som blikket faller på på kjernesiden Bolig og eiendom er &quot;nyttig&quot;, &quot;tema&quot; og &quot;selvbetjening&quot;, men dette er generiske overskrifter som ikke gir mye info om hva som finnes i boksene, som ikke er handlingsdrivende eller det viktigste på sidene. I tjenesten/skjemaet fremstår også alt med samme prioritet, alle de fire knappene har f.eks samme utforming. Gir derfor ikke poeng.    "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.5";"Innholdet er uttrykt i et godt språk";"15";"45";"Angående språk i skjema/tjeneste kommunal bolig: det er rart å bli tiltalt som &quot;søker&quot;, noe som indikerer at skjemaet skal bli fylt ut av andre enn søker selv? Eks: &quot;Har søker søkt om kommunal bolig tidligere?&quot; Dette henger ikke sammen med at man på slutten blir bedt om å krysse av på at &quot;Jeg samtykker i at nødvendige opplysninger kan innhentes fra kommunens helsetjeneste / NAV i forbindelse med min søknad om kommunal bolig.&quot; Teksten om kommunal bolig på nettstedet gir også inntrykk av at man henvender seg til noen andre enn den som trenger bolig, også mange passivkonstruksjoner (se testmetode).  http://www.malvik.kommune.no/kommunal-gjennomgangsbolig.187041.26262636.tkt.htmlGir derfor ikke poeng for brukerrettet språk. <br/><br/>Infosiden om kommunal bolig er ok strukturert, men med generiske overskrifter. Enkelte overskrifter er uten innhold, som &quot;Lover og forskrifter&quot;. Gir derfor ikke poeng for struktur. <br/><br/>I tjenesten, søke kommunal bolig, er feilmeldingene lite brukerrettede, som eks: &quot;Verdien i svarfeltet må oppfylle kriteriene for korrekt utfylling&quot;. På nettstedet er informasjonen mer brukerrettet, som f.eks: &quot;Du kan ta kontakt med kommunen for å få hjelp til å søke. &quot; og &quot;Hvis du er misfornøyd med vedtaket, kan du klage&quot;. Ikke godkjent. <br/><br/>Teksten under &quot;beskrivelse&quot; om kommunal bolig er forvirrende da da det står at NAV har ansvar for å skaffe bolig, mens det senere står at også kommunen har et ansvar. I tjenesten/skjemaet for kommunal bolig blir en bedt om å velge fra 3 alternativer, men det er ingen informasjon om de ulike alternativene i infoteksten. Dette er viktig for bruker for å kunne ta et riktig valg. Gir derfor ikke poeng for å prioritere det viktigste innholdet. <br/><br/>"
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.6";"Innholdet presenteres på flere språk og målformer";"11";"40";"Enkel kontaktinfo på engelsk: http://www.malvik.kommune.no/index.php?cat=214571<br/>"
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.7";"Teknologien brukes for å forenkle oppgaveløsningen";"0";"45";"Ingen smart bruk av teknologi ut over det normale. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.8";"Tjenesten har forhåndsutfylte felter";"0";"25";"Ingen pre-utfylling av kjente opplysninger som navn, kontaktinfo, eller evnt registrert adresse og matrikkelopplysninger. "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.9";"Brukerne av tjenesten mister ikke registrerte opplysninger";"25";"25";"Ingen tidsbegrensning på skjema. Gis varsel ved &quot;avbryt&quot; og tilbakeknappen kan brukes i skjemaet.   "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.10";"All funksjonalitet er enkel å oppdage og å bruke";"0";"25";"I tvil angående klikkflater. i-symbolene i skjemaet er veldig små og kan være vanskelig å treffe. Det samme er tilfelle med veldig små og tette sjekk-bokser. På nettstedet er lenkene til høyre under Tjenesteomtaler og Selvbetjening  plassert veldig tett og kan være vanskelig å treffe."
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.11";"All funksjonalitet kan betjenes med tastatur";"5";"20";"Logisk rekkefølge: Ved å følge hopp til hovedinnholdet - lenken bør fokus flyttes til første menypunkt på kjernesiden &quot;generelt om tjenesten&quot; i Kommunal gjennomgangsbolig (http://www.malvik.kommune.no/kommunal-gjennomgangsbolig.187041.26262636.tkt.html#main). Klarer ikke få tilgang til hovedinnholdet fordi jeg ikke klarer å ekspandere boksene ved hjelp av tastaturet. <br/><br/>Alle relevante lenker og kontroller: I tillegg til at jeg ikke få tilgang til alt innhold på kjernesiden er det enkelte kontroller i skjemaet som ikke er tilgjengelig via tastatur. i-knappene får jeg ikke åpnet (de hoppes over), jeg får heller ikke rettet opp valget under &quot;kjøkken&quot; når jeg er ferdig med å fylle ut info om egen bolig vha tastaturet. Godkjenner derfor ikke.   "
"19298";"24.01.2016";"Kommunal bolig - Malvik kommune";"https://skjema.kf.no/more/wizard/wizard.jsp?wizardid=2556&ouref=1663";"5. Nettsted og tjeneste er enkle å bruke for alle";"5.12";"Nettsted og tjeneste har god kontrast";"20";"20";"Bra kontrast: løpende tekst på nettstedet: 11,83:1. Svakest kontrast i venstremeny i skjema svart på grått: 6.81:1.  "
